Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
1	64.35601193788254,1079.5951236784865	19769	268.43411401689514	5.568971622236836	1238.455005311346	144.79907936668522	95.2949567504679	36.049623147351916	5.586473772067378	0.0	104.09636299256411	92.0	7.0	199.0	85.0	82.0	40.0	9.0	0.0	96.0	2871814.0	83955.0	11002526.0	1502770.0	961528.0	294436.0	63662.0	0.0	1222640.0
2	82.33761267413276,1431.6683419830647	18305	347.1801693526359	3.72269871619776	1038.8721114449604	85.05889101338433	34.62644086315215	16.361212783392517	23.531002458344716	0.08025129745971046	167.9454247473368	122.0	5.0	217.0	66.0	36.0	12.0	26.0	0.0	139.0	3321311.0	59845.0	10396175.0	905354.0	370223.0	100822.0	222117.0	0.0	1622292.0
3	84.170463666111,700.2265234302648	16197	48.71068716428968	3.2750509353584	2255.0910045070073	60.66228313885287	112.10477248873248	35.961227387787865	3.760325986293758	0.009446193739581403	170.65067605112057	13.0	3.0	118.0	34.0	43.0	30.0	3.0	0.0	55.0	383251.0	41938.0	14778548.0	536928.0	871716.0	249233.0	24831.0	0.0	1494557.0
4	91.48968473049543,811.7681970071189	13766	146.23441813162864	32.09755920383554	3578.3008862414645	327.82086299578674	5.565886967891908	60.67303501380212	13.545256428882755	0.035522301322097924	323.6603951765219	44.0	10.0	155.0	86.0	4.0	40.0	10.0	0.0	114.0	1222837.0	236941.0	21419680.0	2081722.0	40569.0	337124.0	89600.0	0.0	2238939.0
5	113.19769561255045,1183.0231089701863	15362	294.1010285119125	13.7937768519724	4049.4332769170683	327.6195156880614	185.74117953391485	55.13012628563989	16.51347480796771	0.03313370654862648	379.28974091915114	71.0	9.0	213.0	120.0	98.0	26.0	13.0	0.0	195.0	2301972.0	160249.0	25182320.0	2461627.0	1659345.0	223769.0	104119.0	0.0	3225110.0
6	101.80521445614852,923.4552173660013	17183	214.0270616306815	125.84036547750684	4381.835709713088	415.64255368678346	290.6201478205203	109.99796310306698	36.980329395332596	0.07891520689053134	638.752720712332	70.0	55.0	229.0	123.0	148.0	90.0	27.0	0.0	239.0	1857914.0	1204673.0	33225073.0	3439109.0	2771746.0	860260.0	239298.0	0.0	5752762.0
7	106.98942156200765,1302.8095318478506	17772	151.90411883862257	5.748762097681746	2175.7195588566283	210.61534998874635	16.66604771550754	31.142246230024757	43.67943956785955	0.04597119063695701	190.1976704929102	47.0	4.0	219.0	109.0	13.0	20.0	43.0	0.0	154.0	1307744.0	75947.0	20615584.0	1957910.0	145527.0	159680.0	370907.0	0.0	1892774.0
8	128.77756587202006,1704.6006022584693	19925	490.3288331242158	4.0077791718946045	1412.2228356336261	99.47789209535759	24.343387703889587	29.077741530740276	17.045370138017567	0.008130489335006274	233.60165621079045	178.0	4.0	369.0	90.0	23.0	22.0	23.0	0.0	220.0	5300636.0	56935.0	16745147.0	1108256.0	223456.0	172871.0	170859.0	0.0	2420739.0
9	179.76590212647415,718.4457238369394	10769	657.885876125917	10.440245148110316	4134.990899804996	407.2525768409323	69.87603305785125	88.56170489367629	38.68762187761166	0.1363172067972885	474.7196582783917	102.0	8.0	148.0	108.0	40.0	42.0	23.0	0.0	163.0	3842928.0	95749.0	19215179.0	2273811.0	425317.0	369917.0	195644.0	0.0	2862723.0
10	174.3767962386597,1521.5027481623733	15101	196.13363353420303	8.174557976292961	300.29766240646313	132.8241176081054	142.44361300576122	25.48056420104629	34.938547116085026	0.04284484471227071	66.33169988742468	64.0	6.0	99.0	71.0	94.0	22.0	25.0	0.0	48.0	1495333.0	102190.0	2832466.0	981065.0	1142161.0	137486.0	225050.0	0.0	421514.0
11	200.6382235528942,871.0851297405189	10020	340.0313373253493	35.660279441117765	7212.366467065868	772.9441117764471	238.1360279441118	169.73313373253492	98.39550898203593	0.34920159680638724	962.5177644710578	81.0	14.0	168.0	146.0	91.0	84.0	44.0	0.0	248.0	1871930.0	259033.0	34338703.0	3958815.0	1235523.0	742894.0	440156.0	0.0	5852548.0
12	193.18109137055836,1397.7937817258883	7880	754.0901015228426	4.130710659898477	2881.1497461928934	404.71205583756347	238.98337563451776	94.63604060913705	76.42982233502538	0.0	377.869923857868	99.0	2.0	160.0	88.0	81.0	21.0	31.0	0.0	181.0	3121110.0	26554.0	12059500.0	1611205.0	986247.0	201154.0	285722.0	0.0	1816374.0
13	173.14457314457314,1048.2187902187902	9324	783.2553625053625	43.33301158301158	5933.691334191334	464.66838266838266	224.9486271986272	162.37355212355212	62.494101244101245	0.08429858429858429	471.1979836979837	133.0	14.0	165.0	106.0	71.0	67.0	25.0	0.0	217.0	3864575.0	269237.0	24212027.0	2152388.0	1081546.0	567240.0	242106.0	0.0	2880208.0
