Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
1	340.79981910274967,1762.6563314037626	27640	0.1122286541244573	8.773733719247467	52.917872648335745	40.01168596237337	1.533574529667149	3.6974312590448624	0.0	0.05694645441389291	1.4354196816208393	0.0	8.0	52.0	43.0	2.0	2.0	0.0	0.0	2.0	0.0	170032.0	886910.0	623662.0	27667.0	35401.0	0.0	0.0	12338.0
2	335.33525906382204,1615.4584451621708	21983	0.46690624573534095	10.047582222626575	18.300550425328662	54.95241777737343	11.194741391074922	1.844516217076832	0.15293635991447938	0.021107219214847837	17.32274939726152	0.0	7.0	28.0	47.0	14.0	3.0	0.0	0.0	15.0	0.0	133714.0	295602.0	658084.0	150363.0	19721.0	0.0	0.0	152810.0
3	348.47709859627537,1345.4598736088585	17881	0.033555170292489236	8.77160114087579	107.33845981768357	50.751356188132654	0.043118393825848665	0.2928247860857894	0.0	0.10105698786421341	0.9792517197024775	0.0	7.0	89.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	127101.0	1302703.0	485498.0	0.0	0.0	0.0	0.0	0.0
4	385.65291090707296,1179.1008475431338	19822	0.0	15.037584502068409	18.31565936837857	51.16960952477046	7.340429825446473	1.653364948037534	0.0	0.07920492382201594	0.014579759862778732	0.0	13.0	21.0	38.0	12.0	2.0	0.0	0.0	0.0	0.0	217120.0	228372.0	548182.0	101425.0	12402.0	0.0	0.0	0.0
5	396.88911263256813,1477.3297086857297	14898	0.020472546650557123	3.0197341925090617	179.45818230634984	31.191166599543564	8.326755269163646	6.694791247147268	0.3863605853134649	0.010336957980937039	1.5964559001208216	0.0	3.0	83.0	20.0	9.0	2.0	0.0	0.0	0.0	0.0	38386.0	1550820.0	263980.0	77535.0	32906.0	0.0	0.0	0.0
6	449.0160612981655,1568.5461578133059	13573	2.6328004125838063	1.6526928460915051	267.6258012230163	121.82457820673396	10.879761290797907	8.770647609224195	0.45649451116186546	0.08767405879319237	14.514477271052826	1.0	1.0	126.0	62.0	8.0	2.0	0.0	0.0	8.0	22689.0	19353.0	2188220.0	916759.0	78402.0	36549.0	0.0	0.0	53715.0
7	439.1779505946935,1260.823307410796	8744	0.3334858188472095	2.7527447392497715	6.6310612991765785	26.88929551692589	3.7771043000914912	0.4548261665141812	0.0	0.0	0.09309240622140896	0.0	2.0	6.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	22216.0	49853.0	149630.0	17900.0	0.0	0.0	0.0	0.0
8	428.50113196523773,1989.6900971299203	27386	0.3225735777404513	10.534214562185058	8.752939458117286	30.364529321551156	1.536843642737165	1.784415394727233	0.3279777988753378	0.06061491272913167	0.3105966552252976	0.0	15.0	15.0	44.0	3.0	2.0	1.0	0.0	0.0	0.0	227901.0	145987.0	516842.0	28555.0	14341.0	6652.0	0.0	0.0
9	449.5513781431335,1352.6058994197292	8272	0.10940522243713734	18.175411025145067	2.4590183752417794	10.109767891682786	0.0	0.0	0.0	0.0	0.056455512572533846	0.0	5.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	107429.0	15859.0	65440.0	0.0	0.0	0.0	0.0	0.0
10	451.341274591963,2178.4548864679355	25059	0.0	0.25112733947883	24.77712598268087	9.928169519932958	0.6139909812841694	0.4207270840815675	0.011732311744283491	0.012729957300770183	1.0532343668941297	0.0	1.0	36.0	13.0	1.0	1.0	0.0	0.0	3.0	0.0	5871.0	426151.0	165934.0	9097.0	5153.0	0.0	0.0	13469.0
11	477.66557260711437,1048.830391200213	22546	0.0	0.559921937372483	10.64317395546882	20.722567195954937	0.9001153197906502	0.5442207043377982	0.0	0.030249268162867028	0.005987758360684822	0.0	1.0	7.0	24.0	1.0	1.0	0.0	0.0	0.0	0.0	12205.0	135995.0	299002.0	10716.0	4430.0	0.0	0.0	0.0
12	523.4083187609293,1448.7872845365976	16012	1.6508868348738446	6.753622283287535	25.074756432675493	14.741818636022982	10.623282538096428	1.8296277791656257	0.0	0.010054958780914315	0.13802148388708468	1.0	5.0	24.0	11.0	9.0	1.0	0.0	0.0	0.0	16352.0	76910.0	273439.0	133466.0	99187.0	5713.0	0.0	0.0	0.0
13	501.51057733632587,1859.7204049472327	20941	1.1819397354472088	7.171386275727043	18.902392435891315	44.379781290291774	8.695000238766058	2.810563010362447	0.0	0.023255813953488372	0.12621173773936298	1.0	9.0	17.0	39.0	11.0	1.0	0.0	0.0	0.0	13299.0	130013.0	225439.0	527944.0	106289.0	14313.0	0.0	0.0	0.0
14	500.4414183970308,2317.2266526231315	19938	0.014745711706289497	4.113000300932892	39.703079546594445	23.356755943424616	0.08571571872805697	0.18176346674691543	0.0	0.04122780619921757	2.7226401845721737	0.0	5.0	48.0	25.0	0.0	0.0	0.0	0.0	1.0	0.0	71115.0	574043.0	299823.0	0.0	0.0	0.0	0.0	5734.0
15	500.7546115148127,1741.5987982112913	14312	0.12919228619340414	4.58133035215204	10.22282001117943	19.261948015651203	8.51774734488541	1.6992733370598099	0.053032420346562324	0.0	0.019354387926215764	0.0	4.0	10.0	16.0	7.0	1.0	0.0	0.0	0.0	0.0	55099.0	93483.0	178240.0	70410.0	5535.0	0.0	0.0	0.0
16	527.0861179027438,1219.3652992846146	11043	0.7710767001720547	3.8268586434845604	1.8839083582359866	22.25871592864258	0.0	2.0789640496241963	0.4301367382051979	0.0	0.0	0.0	3.0	2.0	15.0	0.0	1.0	0.0	0.0	0.0	0.0	39010.0	18137.0	162017.0	0.0	8463.0	0.0	0.0	0.0
17	545.4867512024487,1338.439352864014	11435	0.15793616090948842	1.8033231307389594	19.70424136423262	28.583121993878443	0.03139484040227372	0.17376475732400526	0.0	0.028771316134674246	0.2139921294271972	0.0	2.0	13.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	19337.0	153274.0	195842.0	0.0	0.0	0.0	0.0	0.0
18	545.5520591122823,1640.234795638919	19353	0.3617010282643518	15.861881878778483	6.8801219449181	40.01198780550819	10.429597478427118	9.072133519351006	3.065106185087583	0.043920839146385574	0.03177801891179662	0.0	12.0	11.0	36.0	14.0	4.0	5.0	0.0	0.0	0.0	218839.0	97225.0	457136.0	127319.0	51555.0	40484.0	0.0	0.0
19	569.3826853093277,2066.9886994828576	20884	0.6065887760965333	6.043286726680712	5.865638766519824	30.26024707910362	3.5187703505075656	2.1091744876460448	0.09950201110898295	0.08796207623060716	0.35481708484964564	0.0	8.0	10.0	36.0	3.0	2.0	0.0	0.0	0.0	0.0	100119.0	80015.0	395651.0	33210.0	16821.0	0.0	0.0	0.0
20	579.4982446664866,1166.420334863624	7406	1.2356197677558736	0.0	1.3322981366459627	21.41209829867675	0.0	1.2732919254658386	0.0	0.0	0.018363489062921956	0.0	0.0	1.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8202.0	114265.0	0.0	0.0	0.0	0.0	0.0
21	593.7140164265518,1058.1992729231183	14854	0.0	6.866500605897401	0.5389120775548674	17.997576410394508	0.9984515955298237	1.3613168170189849	0.0	0.0	0.09196176114178	0.0	6.0	0.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	78088.0	0.0	162005.0	11410.0	0.0	0.0	0.0	0.0
22	569.7232072670103,2586.2670538911693	22898	0.9705214429207791	5.351690103939209	18.617783212507643	40.76163857105424	5.83046554284217	1.152982793257053	0.6448161411476985	0.016245960345881737	0.8726963053541794	1.0	3.0	13.0	31.0	8.0	2.0	1.0	0.0	0.0	4883.0	77733.0	215189.0	505955.0	82027.0	13741.0	5880.0	0.0	0.0
23	582.2000167658647,2367.859753541789	11929	0.36574733841897894	2.281079721686646	40.106714728812136	27.705423757230278	0.0	2.9695699555704587	0.0	0.2909715818593344	1.229776175706262	0.0	1.0	30.0	16.0	0.0	2.0	0.0	0.0	0.0	0.0	18686.0	342586.0	203325.0	0.0	16697.0	0.0	0.0	0.0
24	616.16831634892,2194.8619630406165	20509	0.09117948217855576	1.0351065385928129	7.013896338192988	8.244331756789702	0.23492125408357306	0.4361987420157004	0.0	0.015115315227461115	0.24067482568628407	0.0	2.0	5.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	16451.0	75171.0	103453.0	2509.0	0.0	0.0	0.0	0.0
25	603.6552924264205,2455.42256185216	13217	0.580918514034955	10.307255806915336	33.90186880532647	42.20874631156843	1.2623136869183627	3.099568737232352	0.48150109707195277	0.0390406294923205	0.5496708784141636	0.0	6.0	27.0	23.0	1.0	1.0	0.0	0.0	0.0	0.0	101664.0	291980.0	322217.0	9980.0	13358.0	0.0	0.0	0.0
26	629.0419247787611,1775.2715154867258	18080	0.5386615044247788	10.363219026548673	9.670353982300885	26.218307522123894	33.04170353982301	1.491316371681416	0.5865044247787611	0.0	0.2247787610619469	0.0	10.0	6.0	28.0	27.0	1.0	1.0	0.0	0.0	0.0	156907.0	89420.0	303687.0	310797.0	6601.0	6650.0	0.0	0.0
27	624.9281213770855,1950.9983870154745	19839	0.5848581077675286	27.641514189223248	0.3702303543525379	38.26962044457886	2.8195473562175515	0.8650637632945208	0.7197943444730077	0.05877312364534503	0.0520691567115278	0.0	25.0	1.0	36.0	3.0	0.0	1.0	0.0	0.0	0.0	391702.0	4653.0	460387.0	26678.0	0.0	8765.0	0.0	0.0
28	646.9611623616236,1210.4842250922509	10840	0.9337638376383763	5.320479704797048	4.09649446494465	13.778966789667896	0.10821033210332104	0.15765682656826568	0.0	0.0	0.18330258302583025	0.0	2.0	4.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	49129.0	27102.0	98089.0	0.0	0.0	0.0	0.0	0.0
29	633.9396811562625,908.205904782656	27537	254.2391691179141	4.930348258706467	4.0178305552529325	28.44314921741657	3.596615462831826	0.6168064785561245	3.49359044195083	3.226204742709809	0.0	275.0	5.0	9.0	35.0	5.0	0.0	0.0	2.0	0.0	4859077.0	77371.0	61368.0	403191.0	38909.0	0.0	0.0	12228.0	0.0
30	636.4013337374962,1346.4963625341013	13196	0.09139133070627463	6.2524249772658385	6.352000606244316	3.4928766292816005	4.248484389208851	0.1857381024552895	0.9023946650500152	0.0	0.043801151864201276	0.0	6.0	9.0	3.0	4.0	0.0	1.0	0.0	0.0	0.0	68426.0	74689.0	31836.0	33832.0	0.0	8609.0	0.0	0.0
31	613.6138094432222,1525.1596716872568	11818	7.236249788458284	10.114232526654256	28.64926383482823	20.75215772550347	10.50296158402437	2.729311220172618	0.14257911660179387	0.0	0.12303266204095448	2.0	5.0	25.0	13.0	8.0	1.0	0.0	0.0	0.0	48490.0	88185.0	254115.0	160414.0	68490.0	4612.0	0.0	0.0	0.0
32	687.1882786453764,1582.6382698719074	11398	0.8788383927004738	6.41954728899807	1.0477276715213195	13.751623091770487	9.197403053167223	2.788296192314441	0.0	0.030092998771714338	0.012019652570626425	0.0	5.0	1.0	7.0	4.0	1.0	0.0	0.0	0.0	0.0	54360.0	5689.0	88211.0	50084.0	10415.0	0.0	0.0	0.0
33	699.9277019094111,2523.630538219119	16183	1.5860470864487426	5.164678984119138	181.01211147500464	68.92603349193598	1.7827967620342335	1.9005128838905023	3.5077550515973552	0.04473830562936415	3.208675770870667	0.0	4.0	135.0	45.0	1.0	0.0	1.0	0.0	1.0	0.0	64472.0	1860937.0	581076.0	12983.0	0.0	6948.0	0.0	6662.0
34	696.1422803024741,2367.0392775860805	13621	0.6442992438146979	6.459951545407826	8.125027531018281	71.45150869980178	0.8959694589237207	1.9508112473386683	1.158652081344982	0.024153880038176347	0.4021731150429484	0.0	5.0	6.0	30.0	1.0	1.0	0.0	0.0	0.0	0.0	71384.0	56035.0	515161.0	9254.0	4982.0	0.0	0.0	0.0
35	703.1050738888576,1080.2763387087712	17797	4.674720458504242	27.201101309209417	2.3006686520200033	52.804236669101535	1.2309939877507445	2.9915154239478565	0.1809293701185593	0.13114569871326628	0.025903242119458336	1.0	24.0	3.0	39.0	1.0	1.0	0.0	0.0	0.0	30992.0	377740.0	19054.0	479633.0	7094.0	6397.0	0.0	0.0	0.0
36	727.6311639402142,1477.6442862186655	16994	0.9726374014358009	4.179298575967989	1.3909026715311286	11.04707543839002	0.29910556667058963	0.7685653760150641	0.0	0.08338237024832294	0.0	0.0	4.0	3.0	11.0	0.0	1.0	0.0	0.0	0.0	0.0	59059.0	17315.0	119242.0	0.0	4960.0	0.0	0.0	0.0
37	707.902852622732,2673.578632520888	20227	2.883027636327681	23.765610322835812	587.8614228506452	135.65284026301478	1.1632965837741633	3.7863746477480595	3.3636723191773372	0.0992732486280714	30.00143372719632	0.0	19.0	233.0	96.0	3.0	3.0	1.0	0.0	14.0	0.0	352292.0	7015814.0	1409079.0	19621.0	24405.0	8590.0	0.0	99427.0
38	743.3315699072484,1376.1165235314324	14555	0.2792167639986259	9.71171418756441	2.7118515973892134	6.161868773617313	4.687049124012367	3.839161800068705	0.3060116798351082	0.09014084507042254	0.1750601167983511	0.0	6.0	3.0	4.0	7.0	2.0	0.0	0.0	0.0	0.0	106689.0	34138.0	47486.0	49439.0	21696.0	0.0	0.0	0.0
39	741.1664989939637,2252.810545088714	21868	1.0784250960307298	9.069873788183648	4.190598134260106	23.50196634351564	7.1651728553137	2.932001097494055	0.7304737516005122	0.037177611121273095	0.04504298518383026	0.0	11.0	6.0	23.0	10.0	4.0	1.0	0.0	0.0	0.0	150581.0	63720.0	295174.0	96021.0	29799.0	7499.0	0.0	0.0
40	738.5096444036216,1243.749901587718	15242	0.8998162970738748	2.7257577745702664	4.304684424616192	13.549534181865896	0.5698727201154704	0.9459388531688755	1.1582469492192626	0.0	0.09683768534313082	1.0	1.0	6.0	13.0	0.0	0.0	1.0	0.0	0.0	9019.0	28232.0	44563.0	130391.0	0.0	0.0	8642.0	0.0	0.0
41	737.003069539011,1952.2012501395245	17918	3.496818841388548	7.6380734456970645	0.9630539122669941	16.52818394910146	0.01986828887152584	0.33301707779886147	0.8766045317557764	0.00887375823194553	0.10804777318897198	2.0	9.0	0.0	14.0	0.0	0.0	1.0	0.0	0.0	37687.0	113436.0	0.0	181802.0	0.0	0.0	9152.0	0.0	0.0
42	736.3520846297449,783.1153287699648	24105	2.2110765401369012	4.813648620618129	43.820659614187925	41.100269653598836	0.45048745073636176	0.40647168637212194	0.0	0.02451773490976976	0.5040862891516283	1.0	5.0	39.0	41.0	1.0	0.0	0.0	0.0	0.0	25192.0	92003.0	660236.0	558836.0	9434.0	0.0	0.0	0.0	0.0
43	732.679011607036,1669.744286227115	16714	2.4654780423596985	5.497786286945076	0.04708627497905947	21.144788799808545	1.2182003111164292	0.4907263372023453	2.0330860356587293	0.1029675720952495	0.6629771449084599	1.0	4.0	0.0	18.0	1.0	0.0	1.0	0.0	0.0	13702.0	70921.0	0.0	225700.0	12291.0	0.0	11326.0	0.0	0.0
44	739.1362148489808,1797.2408867728016	13442	0.9639190596637405	14.80233596191043	0.8436244606457373	22.86326439517929	2.572013093289689	0.6642612706442493	0.5365273024847493	0.04828150572831424	0.38773991965481325	0.0	8.0	1.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	144720.0	6717.0	182465.0	16386.0	0.0	0.0	0.0	0.0
45	796.8535530534635,1065.769592125867	13411	0.3978077697412572	8.313324882559094	0.08082917008425919	17.276787711580045	1.115725896652002	1.3198120945492506	0.5089851614346432	0.011930504809484752	0.06569234210722541	0.0	6.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	90887.0	0.0	151447.0	0.0	0.0	0.0	0.0	0.0
46	820.2001654662254,2609.3379890986957	20548	1.5651644928946855	10.086918434884174	160.79983453377457	43.1455616118357	3.525890597625073	2.084971773408604	3.1676562195834146	0.07226980728051392	1.7411426902861593	1.0	8.0	124.0	44.0	3.0	1.0	1.0	0.0	0.0	7251.0	146684.0	2062505.0	517760.0	37386.0	4214.0	6776.0	0.0	0.0
47	816.3229852228983,2415.1838652262095	24159	0.5303199635746513	11.312430150254563	12.488472204975372	28.714267974667827	0.774245622749286	2.9800488430812533	1.672461608510286	0.033486485367771844	0.16461774080052982	0.0	9.0	14.0	24.0	1.0	4.0	3.0	0.0	0.0	0.0	183800.0	200553.0	339352.0	8189.0	24483.0	23319.0	0.0	0.0
48	811.6954414053814,933.2432288192128	22485	24.9525906159662	10.467911941294195	18.27925283522348	37.37616188570158	6.970469201690015	3.8495441405381365	1.236335334667556	0.07480542583944852	0.3058038692461641	19.0	12.0	18.0	36.0	12.0	4.0	1.0	0.0	0.0	227967.0	190081.0	248393.0	475778.0	96599.0	32566.0	6047.0	0.0	0.0
49	806.725386211667,1894.5495734378603	8674	0.035047267696564445	9.2832603181923	1.3023979709476596	10.31450311275075	0.6016831911459535	1.58231496426101	0.2927138575051879	0.017984782107447545	0.0	0.0	4.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	53559.0	6334.0	55692.0	3303.0	0.0	0.0	0.0	0.0
