Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
1	286.8689506771866,2252.710560735834	23701	3.0837095481203325	12.32450107590397	19.041812581747607	51.72030716003544	3.92877937639762	12.479768786127167	11.910045989620691	0.12012151386017468	49.56563014218809	4.0	15.0	21.0	58.0	6.0	7.0	7.0	0.0	44.0	54203.0	192837.0	263344.0	644201.0	47715.0	41063.0	52642.0	0.0	355815.0
2	281.93517931374623,2879.316705418164	14193	287.12590713732124	574.7032339885859	93.68216726555345	65.47234552244063	21.131543718734587	96.32283520045092	66.72444162615373	20.300641161135772	78.24892552666807	66.0	125.0	70.0	38.0	5.0	62.0	41.0	0.0	26.0	2132776.0	4556773.0	818470.0	447377.0	50717.0	443898.0	333235.0	0.0	215585.0
3	314.5048369960297,2089.055080243807	17883	0.258122238997931	2.4235307275065705	26.62920091707208	76.09383213107421	1.3775652854666443	8.59794217972376	9.301515405692557	0.0802997259967567	36.09735502991668	1.0	2.0	24.0	54.0	1.0	4.0	3.0	0.0	26.0	4616.0	30341.0	296302.0	639911.0	8044.0	24607.0	17162.0	0.0	224908.0
4	350.7491490810075,2846.508849557522	2938	1373.0684138869979	1460.226344452008	840.141592920354	308.500680735194	72.52552756977536	249.75493533015657	170.2579986385296	81.4857045609258	484.2205582028591	49.0	69.0	79.0	38.0	2.0	49.0	22.0	0.0	82.0	2358534.0	2740164.0	1688359.0	523215.0	21449.0	350386.0	163834.0	0.0	880084.0
5	375.5934048083171,2911.163092917479	6156	898.4044834307992	1036.7530864197531	1600.217998700455	350.58268356075376	47.56448992852501	217.60331384015595	152.85607537361923	37.42998700454841	966.7745289148797	98.0	126.0	170.0	87.0	5.0	44.0	28.0	0.0	179.0	2981439.0	3796438.0	6227492.0	1189050.0	44156.0	352531.0	246772.0	0.0	3958076.0
6	330.59923801308315,3009.566026885199	13911	260.2894112572784	392.1554165768097	633.5639422040113	194.7596865789663	11.662928617640716	112.73086047013155	81.56825533750269	10.091438430019409	480.179929552153	84.0	146.0	236.0	84.0	1.0	52.0	44.0	0.0	237.0	2002367.0	3463848.0	5929950.0	1307302.0	7283.0	385396.0	366347.0	0.0	3994939.0
7	351.6616674018527,2770.166446110866	13602	509.1219673577415	704.1218203205411	565.9708866343185	247.4384649316277	59.91736509336862	173.56947507719454	88.93993530363181	32.99757388619321	379.584987501838	96.0	162.0	173.0	91.0	28.0	165.0	50.0	1.0	166.0	3916375.0	6016802.0	5286465.0	1592337.0	280464.0	1230947.0	408060.0	5663.0	3125729.0
8	397.42194968553457,2210.18893081761	15900	69.12132075471698	143.90786163522012	186.34591194968553	217.2974213836478	8.533647798742138	69.72534591194969	103.44603773584906	4.6773584905660375	237.5279245283019	31.0	71.0	141.0	125.0	3.0	24.0	57.0	0.0	215.0	647604.0	1346612.0	1814114.0	1720887.0	27086.0	177833.0	491100.0	0.0	1953558.0
9	379.6074899463807,1991.6725871313672	11936	0.24095174262734584	8.035439008042895	38.90951742627346	82.48232238605898	5.141169571045577	10.957272117962466	18.891504691689008	0.3410690348525469	116.78267426273459	0.0	3.0	25.0	43.0	3.0	3.0	1.0	0.0	75.0	0.0	54813.0	267128.0	519040.0	33182.0	19412.0	7570.0	0.0	575433.0
10	419.15486725663715,2986.897038801906	5876	702.1529952348536	1230.467835262083	2170.7518720217836	407.99046970728386	14.201327433628318	198.43073519400954	238.03914227365556	9.73502382573179	1089.4768550034037	87.0	154.0	170.0	95.0	2.0	48.0	68.0	0.0	178.0	2409808.0	4820257.0	8150331.0	1261319.0	20142.0	357442.0	602738.0	0.0	4253792.0
11	384.89807175982423,1855.9303392726385	20485	1.9397119843788138	16.734098120576032	6.158066878203564	69.95196485233097	4.616841591408347	9.702221137417622	7.793800341713449	0.1941908713692946	20.904417866731755	1.0	14.0	8.0	58.0	7.0	8.0	8.0	0.0	13.0	25789.0	242870.0	75472.0	757318.0	51069.0	48563.0	57746.0	0.0	94032.0
12	436.6141440448763,2078.5888009616347	9983	3.08344185114695	54.638184914354404	328.94380446759493	230.21817089051387	3.5537413603125314	24.204046879695483	71.56656315736753	0.28207953520985674	186.81067815285985	1.0	24.0	143.0	85.0	2.0	5.0	15.0	0.0	88.0	20675.0	379413.0	2127865.0	1125660.0	14997.0	36970.0	133934.0	0.0	700867.0
13	402.202786591254,3114.4728928128015	14498	165.67843840529727	248.34425437991447	423.14657194095736	121.99551662298248	3.591116016002207	48.46496068423231	45.63463926058767	2.6685060008277004	224.2820389019175	49.0	102.0	119.0	77.0	2.0	20.0	19.0	0.0	150.0	1343103.0	2184145.0	3422211.0	886841.0	18124.0	163175.0	163252.0	0.0	2152002.0
14	396.1603335155823,2623.534103335156	14632	26.13914707490432	431.50519409513396	321.3172498633133	194.5673182066703	32.99870147621651	130.52009294696555	104.28403499179879	6.058843630399125	533.9028157463094	9.0	124.0	165.0	107.0	21.0	114.0	75.0	0.0	158.0	185381.0	3660006.0	3134078.0	1421410.0	225054.0	900308.0	692079.0	0.0	3963077.0
