Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
1	44.75788119236543,1956.7592394023875	13989	1870.747229966402	441.2247480162985	3953.9724068911287	256.83444134677245	175.2584888126385	156.98849095718063	182.22389019944242	0.42633497748230753	889.9099292301094	84.0	146.0	171.0	82.0	109.0	117.0	72.0	0.0	72.0	10685171.0	3675351.0	27396780.0	1674520.0	1388455.0	1143287.0	1329301.0	0.0	4888581.0
2	75.49929010884998,2079.0420525995537	14791	2240.0811304171457	635.5342437969035	6535.183692786154	752.3521060104117	260.4857007639781	382.096883239808	767.1646271381245	2.194645392468393	2454.319451017511	190.0	210.0	221.0	203.0	217.0	345.0	225.0	0.0	208.0	16147332.0	5892380.0	44660529.0	5864358.0	2405909.0	3902129.0	6021171.0	0.0	15955601.0
3	139.46693196892173,2007.338449876824	5277	4224.051354936517	947.9236308508622	4571.757627439833	787.8199734697745	168.3094561303771	359.0985408375971	744.2073147621754	0.9691112374455183	2215.286905438696	93.0	115.0	126.0	100.0	45.0	118.0	101.0	0.0	105.0	10767032.0	3205799.0	13184870.0	2292019.0	438604.0	1176312.0	2131071.0	0.0	5689935.0
4	146.2339863526304,1961.1377944089809	4543	5152.229143737618	704.1648690292758	5190.432533568127	846.8298481179837	362.6099493726612	339.45784723750825	825.1093990755007	1.5505172793308386	1694.4252696456085	81.0	101.0	113.0	91.0	71.0	101.0	77.0	0.0	92.0	12380923.0	2266826.0	14035959.0	2045543.0	938238.0	942793.0	1837191.0	0.0	3986681.0
5	123.7896204353301,2335.932676740421	22236	2208.207456377046	305.65326497571505	5650.885545961504	565.2393865803202	103.21330275229357	258.8054506206152	504.8480841878036	1.2102896204353302	1878.956017269293	238.0	206.0	256.0	251.0	128.0	352.0	323.0	0.0	303.0	22583733.0	4252002.0	51660403.0	6737878.0	1354563.0	3592136.0	6545634.0	0.0	19014605.0
6	137.77930349421527,1805.1487086595769	17114	2098.6663550309686	260.1904288886292	4788.70491994858	395.27071403529277	193.08653733785206	220.19983639125863	343.69165595418957	0.23273343461493515	1055.2192941451444	229.0	169.0	325.0	195.0	159.0	206.0	188.0	0.0	271.0	17733281.0	2976254.0	42775955.0	3573951.0	1819056.0	1893624.0	3024634.0	0.0	9512470.0
7	146.6899834437086,1898.6549392935983	7248	4089.6868101545256	817.1808774834437	4883.380104856512	758.4259105960265	257.0918874172185	324.3962472406181	692.39293598234	1.109271523178808	2167.49972406181	122.0	176.0	151.0	140.0	95.0	171.0	113.0	0.0	124.0	13433127.0	4069881.0	19220296.0	3139323.0	1062987.0	1473129.0	2450782.0	0.0	6800239.0
8	169.26696062992127,2126.0572598425197	15875	2599.2503307086613	916.32031496063	6618.462866141732	1021.9127559055119	312.3963464566929	489.8684094488189	1066.748031496063	4.052850393700788	2126.9460157480316	280.0	312.0	323.0	349.0	247.0	527.0	299.0	0.0	322.0	20337775.0	8611733.0	55774685.0	9422905.0	2895564.0	5704994.0	9006094.0	0.0	16744014.0
9	230.02604560683022,1928.3129795741922	9253	2883.888144385605	598.6033718793905	5496.959256457365	683.6731870744624	398.4893548038474	334.1948557224684	713.2912568896575	0.7957419215389603	1744.1692424078676	162.0	195.0	192.0	179.0	159.0	195.0	189.0	0.0	197.0	13079630.0	3689077.0	26015142.0	3469166.0	2021159.0	1760849.0	3735495.0	0.0	8591170.0
10	218.5765023337223,2196.13987747958	13712	4033.044705367561	648.389731621937	5767.400379229872	1244.9859976662776	456.06330221703615	521.2591890315052	1044.75247957993	5.210326721120187	2313.233080513419	248.0	250.0	264.0	310.0	268.0	513.0	265.0	0.0	265.0	28161435.0	5437045.0	40005167.0	10010006.0	3746197.0	5452977.0	7491117.0	0.0	16133327.0
11	242.61835245046925,2344.326977506331	6713	2683.8412036347386	561.72411738418	6155.212125726203	1075.900938477581	335.47907046030093	385.7220318784448	1015.2399821242366	3.680321763741993	2214.0515417845972	113.0	116.0	121.0	126.0	96.0	188.0	155.0	0.0	148.0	9440421.0	2434355.0	20537507.0	3753982.0	1234463.0	1765734.0	3929630.0	0.0	7585237.0
12	238.33401221995928,1772.0819028222286	13748	3444.2148676171078	479.30957230142565	4499.397221414024	468.0728105906314	332.0581902822229	279.70053826011053	571.0248763456502	0.28855106197265057	1262.3657259237707	220.0	193.0	322.0	204.0	203.0	218.0	228.0	0.0	313.0	22210201.0	4182223.0	34968102.0	3393699.0	2677712.0	1879471.0	4110885.0	0.0	10084809.0
13	242.6395363487464,2281.087942547562	7937	2884.918861030616	571.923774725967	5735.778253748267	1032.7643946075343	275.54012851203225	448.07219352400153	880.4550837848053	1.963462265339549	1665.8189492251481	141.0	134.0	147.0	147.0	117.0	263.0	170.0	0.0	192.0	11113125.0	2828027.0	22095493.0	4361190.0	1241781.0	2565886.0	4149921.0	0.0	7341091.0
14	224.15415894585135,1632.334414247478	19428	2950.349907350216	415.2592135062796	5384.751595635165	322.1998661725345	431.3287523162446	170.68226271360922	293.5642886555487	0.09934115709285567	1355.729565575458	305.0	247.0	421.0	217.0	329.0	151.0	242.0	0.0	436.0	25686960.0	5012536.0	56977357.0	3167169.0	4734860.0	1188709.0	2861430.0	0.0	14682607.0
15	231.94597059158784,2518.459705915878	17546	2747.2056309130285	366.2707169725293	6076.793742163456	592.2487176564459	274.2217029522398	325.70027356662484	833.3481135301494	2.2963638436110796	2236.1982218169383	206.0	171.0	311.0	208.0	189.0	324.0	301.0	0.0	311.0	22943048.0	3748783.0	51971985.0	5237848.0	2885247.0	3680498.0	7673151.0	0.0	19135720.0
16	258.96815286624206,2407.519108280255	12246	2811.680385431978	774.3421525396047	6251.026539278132	870.2010452392618	363.40168218193696	383.6772823779193	976.5210681038707	3.0874571288584027	1938.5118406010126	220.0	256.0	241.0	264.0	231.0	309.0	225.0	0.0	232.0	17772484.0	6296887.0	37904251.0	6151137.0	2711630.0	2931749.0	6067257.0	0.0	11755167.0
17	267.2258315640481,2024.8288747346073	14130	1994.043170559094	695.6774946921444	4897.002052370842	592.0164189667374	291.4038924274593	353.65987261146495	766.550601556971	1.197310686482661	1969.2454352441614	265.0	278.0	310.0	246.0	185.0	343.0	249.0	0.0	304.0	14804188.0	6265395.0	38148563.0	4483137.0	2313536.0	3115769.0	5523976.0	0.0	15111541.0
18	259.6566670824498,1490.7934389422478	16034	1519.1171261070226	257.4050143445179	3696.6497442933764	248.81539229138082	83.29967568916054	178.42347511537983	218.5690407883248	0.04297118622926282	934.7893226892853	239.0	137.0	296.0	126.0	67.0	134.0	141.0	0.0	225.0	12691745.0	2662187.0	32484230.0	1920141.0	734437.0	1261282.0	1762158.0	0.0	7967111.0
19	303.59890529531566,1824.9290987780041	7856	2222.831466395112	427.0841395112016	4353.792387983707	335.65975050916495	209.82955702647658	199.0873217922607	433.2549643584521	0.08095723014256619	932.1768075356415	158.0	109.0	181.0	108.0	68.0	90.0	112.0	0.0	147.0	9587893.0	2196451.0	19830422.0	1444628.0	816282.0	695473.0	1779428.0	0.0	4449289.0
20	310.4683741648107,1595.1688195991092	4490	1263.7244988864143	313.79510022271717	4531.153006681515	365.7975501113586	321.32449888641423	245.07906458797328	446.3260579064588	0.0844097995545657	1210.2046770601337	84.0	51.0	101.0	51.0	64.0	66.0	57.0	0.0	99.0	3039597.0	952315.0	11614537.0	767454.0	750135.0	519895.0	979082.0	0.0	2674595.0
