Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
1	269.1654682039127,847.4720202466557	24893	3.2754991363033783	6.432531233680151	28.730486482143576	21.08235246856546	0.0	0.4386775398706464	0.0	0.17880528662676254	1.359578998111919	1.0	9.0	31.0	18.0	0.0	0.0	0.0	0.0	0.0	46141.0	122513.0	468530.0	283523.0	0.0	0.0	0.0	0.0	0.0
2	332.61369109047126,1007.843094255246	23256	1.7169762641898865	9.055254557963536	18.33114035087719	27.713192294461646	3.319659442724458	0.6017801857585139	0.0	0.9501633986928104	5.658496732026144	1.0	14.0	22.0	25.0	5.0	0.0	0.0	0.0	2.0	22537.0	183991.0	273914.0	347738.0	48857.0	0.0	0.0	0.0	9929.0
3	349.46931154167214,643.9699485962831	22761	0.0	8.85330170027679	8.400641448091033	26.157110847502306	0.6394710249989016	0.4055621457756689	0.0	0.08835288431966962	0.6933790255261192	0.0	5.0	10.0	22.0	1.0	1.0	0.0	0.0	0.0	0.0	127168.0	125053.0	308166.0	6888.0	4713.0	0.0	0.0	0.0
4	365.809771610292,766.5229112460248	13836	0.04322058398381035	2.497687192830298	3.232220294882914	8.10971379011275	0.0	0.8348511130384504	0.010696733159872795	0.09395779126915293	0.35935241399248335	0.0	3.0	5.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	27564.0	29350.0	76312.0	0.0	0.0	0.0	0.0	0.0
5	400.78044164037857,1080.813170347003	12680	0.10465299684542587	3.0548107255520507	30.84968454258675	76.5563880126183	1.1041009463722398	1.089116719242902	0.0	0.2084384858044164	1.9503154574132493	0.0	1.0	20.0	40.0	1.0	1.0	0.0	0.0	1.0	0.0	17658.0	237847.0	509225.0	9364.0	6252.0	0.0	0.0	4822.0
6	421.4918337936832,887.7822144830071	16654	2.6482526720307433	12.00888675393299	1.6936471718506065	9.762999879908731	1.206136663864537	1.029302269724991	0.4800048036507746	0.7814338897562148	0.3922180857451663	1.0	9.0	1.0	7.0	1.0	0.0	1.0	0.0	0.0	23685.0	146329.0	10413.0	76470.0	11635.0	0.0	6390.0	0.0	0.0
7	436.2175160697888,1174.453569788797	17424	0.1587465564738292	12.485365013774105	16.577536730945823	55.33241505968779	5.252180899908173	2.726641414141414	0.06531221303948577	0.1962809917355372	1.8095156106519743	0.0	10.0	13.0	42.0	4.0	0.0	0.0	0.0	1.0	0.0	157816.0	169525.0	526041.0	42857.0	0.0	0.0	0.0	6110.0
8	488.98707184783416,734.8099413032172	13459	1.1942937811130099	6.128315625232187	0.17304405973697898	10.265993015825842	0.8647002006092578	1.3147336354855488	0.0	0.0861133813804889	0.47901032766178764	0.0	5.0	0.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	67814.0	0.0	99453.0	0.0	5997.0	0.0	0.0	0.0
9	500.80461159182096,612.2940010634699	20687	0.26958959733165755	5.498477304587422	17.722869434910812	17.962295161212356	8.29105235171847	0.4619326146855513	0.006912553777734809	0.235123507516798	7.818485038913328	0.0	7.0	22.0	18.0	4.0	0.0	0.0	0.0	6.0	0.0	90019.0	229817.0	216892.0	69961.0	0.0	0.0	0.0	50605.0
10	521.135054761732,846.8622615507362	13787	0.0	12.81098135925147	5.539348661782839	21.535649524914774	1.4534706607673895	1.1906868789439327	0.5202001885834482	0.3870312613331399	0.6482193370566476	0.0	7.0	5.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	137720.0	52019.0	185830.0	10718.0	0.0	0.0	0.0	0.0
11	525.4777949565496,1058.2233832702457	18757	0.08156954736898224	9.47134403156155	2.555792504131791	37.46308044996535	3.582076024950685	0.8192141600469158	0.16841712427360453	0.10380124753425388	0.3770858879351709	0.0	9.0	2.0	32.0	3.0	1.0	0.0	0.0	0.0	0.0	135242.0	25099.0	412495.0	30398.0	4565.0	0.0	0.0	0.0
12	508.6127825939147,1263.7739248682644	17649	0.14159442461329252	3.6080797778910987	6.438495098872457	44.96753357130716	0.7675788996543713	1.767012295314182	0.08776701229531418	0.18607286531814834	3.0904300526942037	0.0	3.0	9.0	43.0	1.0	1.0	0.0	0.0	0.0	0.0	43468.0	80659.0	460214.0	7036.0	5420.0	0.0	0.0	0.0
