870.00,191.00
1045.73,280.46
1215.26,379.85
1375.43,491.97
1569.84,535.21
1762.39,580.16
1929.47,683.08
2127.36,689.70
2323.81,687.44
2508.06,708.02
2716.03,652.26
2809.31,799.67
2827.92,995.25
2989.69,1123.24
3000.83,1301.48
3101.03,1465.81
3103.50,1671.77
3026.76,1847.61
3143.51,1984.59
3147.61,2195.29
3045.69,2355.06
3120.27,2545.28
3090.30,2726.66
3098.11,2921.95
3045.03,3113.12
3063.38,3294.70
3058.92,3465.88
2971.51,3578.84
3087.69,3700.85
3126.08,3888.78
3053.24,4052.75
3159.30,4218.05
3160.05,4416.94
3210.12,4582.81
3205.59,4759.17
3260.55,4950.44
3257.06,5147.98
3312.91,5334.60
3372.47,5522.04
3339.23,5710.82
3169.35,5760.19
2982.63,5797.35
2840.89,5661.41
2812.38,5465.48
2783.93,5270.24
2728.02,5080.28
2669.25,4893.20
2740.92,4700.05
2630.81,4593.08
2646.02,4418.42
2589.64,4237.86
2552.62,4099.83
2322.83,4054.42
2066.64,4068.11
1784.34,4140.82
1562.64,4252.77
1470.16,4388.31
1506.91,4547.43
1561.30,4735.82
1592.97,4924.77
1611.66,5118.52
1693.32,5295.35
1701.57,5488.46
1681.11,5634.82
1666.55,5807.10
1459.71,5797.28
1262.02,5794.13
1058.19,5816.90
887.47,5741.92
837.95,5552.13
836.45,5353.60
798.12,5171.60
808.00,4980.98
827.46,4785.98
772.73,4596.46
685.85,4445.11
667.13,4249.79
675.10,4051.69
553.81,3907.75
545.57,3707.73
544.65,3519.89
514.71,3339.25
458.34,3151.84
411.77,2960.39
362.00,2770.61
331.58,2575.29
235.07,2397.64
295.76,2221.04
172.16,2096.24
121.61,1898.97
83.00,1711.94
110.51,1515.61
132.80,1320.18
160.70,1138.36
208.96,993.39
247.11,803.68
337.49,628.65
493.71,507.19
586.38,333.07
759.00,248.00
