100.00,108.00,128.00,251.00,261.00,317.00,59.00, 0.00,103.00
135.00,142.00,156.00,159.00,173.00,221.00,96.00, 0.00,135.00
238.00,316.00,227.00,442.00,282.00,269.00,161.00, 0.00,182.00
131.00,219.00,218.00,398.00,253.00,291.00,137.00, 1.00,206.00
217.00,292.00,310.00,451.00,418.00,403.00,52.00, 0.00,289.00
144.00,179.00,163.00,296.00,249.00,303.00,131.00, 0.00,178.00
118.00,145.00,105.00,225.00,200.00,119.00,87.00, 0.00,139.00
200.00,216.00,268.00,207.00,242.00,214.00,177.00, 0.00,248.00
131.00,162.00,125.00,236.00,176.00,288.00,106.00, 1.00,139.00
98.00,129.00,117.00,180.00,209.00,163.00,69.00, 0.00,139.00
133.00,106.00,175.00,379.00,369.00,265.00,56.00, 0.00,145.00
146.00,210.00,194.00,309.00,258.00,199.00,157.00, 0.00,168.00
122.00,171.00,128.00,160.00,165.00,239.00,115.00, 0.00,151.00
222.00,222.00,254.00,464.00,355.00,305.00,102.00, 0.00,275.00
84.00,122.00,77.00,160.00,141.00,176.00,76.00, 0.00,92.00
153.00,210.00,169.00,264.00,257.00,271.00,133.00, 0.00,156.00
152.00,203.00,228.00,194.00,202.00,186.00,90.00, 0.00,229.00
73.00,93.00,60.00,148.00,137.00,95.00,71.00, 0.00,92.00
147.00,217.00,154.00,254.00,209.00,212.00,123.00, 0.00,169.00
179.00,226.00,199.00,312.00,244.00,310.00,112.00, 0.00,169.00
239.00,301.00,254.00,450.00,341.00,351.00,213.00, 0.00,242.00
89.00,181.00,145.00,232.00,91.00,221.00,135.00, 0.00,141.00
166.00,123.00,301.00,385.00,290.00,94.00,17.00, 0.00,293.00
98.00,41.00,173.00,190.00,74.00,66.00,28.00, 0.00,173.00
207.00,263.00,207.00,312.00,347.00,250.00,229.00, 0.00,200.00
125.00,37.00,207.00,255.00,286.00,98.00,29.00, 0.00,197.00
67.00,49.00,215.00,155.00,63.00,59.00,31.00, 0.00,195.00
137.00,204.00,167.00,193.00,293.00,215.00,93.00, 0.00,154.00
88.00,56.00,142.00,108.00,59.00,65.00,65.00, 0.00,126.00
130.00,212.00,234.00,247.00,178.00,155.00,69.00, 0.00,213.00
207.00,272.00,258.00,409.00,303.00,287.00,151.00, 0.00,240.00
56.00,68.00,144.00,196.00,101.00,78.00,33.00, 0.00,155.00
194.00,115.00,255.00,349.00,134.00,200.00,108.00, 0.00,274.00
151.00,169.00,172.00,161.00,247.00,104.00,86.00, 0.00,162.00
143.00,149.00,432.00,376.00,192.00,161.00,38.00, 0.00,381.00
285.00,355.00,358.00,532.00,338.00,214.00,202.00, 1.00,365.00
186.00,246.00,203.00,217.00,198.00,155.00,183.00, 0.00,216.00
163.00,232.00,189.00,300.00,77.00,163.00,189.00, 0.00,168.00
99.00,87.00,119.00,235.00,130.00,44.00,27.00, 0.00,166.00
125.00,167.00,212.00,224.00,65.00,97.00,102.00, 0.00,186.00
44.00,80.00,329.00,233.00,151.00,97.00,62.00, 0.00,312.00
74.00,97.00,57.00,91.00, 9.00,46.00,97.00, 1.00,76.00
183.00,194.00,185.00,305.00,205.00,243.00,181.00, 0.00,184.00
181.00,173.00,302.00,259.00,140.00,106.00,125.00, 0.00,277.00
104.00,68.00,214.00,147.00,97.00,112.00,55.00, 0.00,121.00
188.00,218.00,229.00,297.00,191.00,100.00,127.00, 0.00,188.00
152.00,196.00,222.00,210.00,95.00,162.00,131.00, 0.00,205.00
149.00,185.00,179.00,262.00,291.00,303.00,140.00, 0.00,184.00
145.00,185.00,149.00,257.00,182.00,271.00,138.00, 0.00,143.00
216.00,289.00,309.00,319.00,193.00,59.00,191.00, 0.00,250.00
92.00,116.00,97.00,164.00,128.00,236.00,85.00, 0.00,99.00
278.00,291.00,320.00,373.00,128.00,245.00,233.00, 0.00,301.00
59.00,87.00,469.00,200.00,87.00,80.00,71.00, 0.00,345.00
261.00,176.00,421.00,380.00,41.00,229.00,110.00, 0.00,363.00
214.00,211.00,198.00,378.00,245.00,340.00,141.00, 0.00,227.00
140.00,158.00,168.00,206.00,159.00,271.00,132.00, 0.00,132.00
209.00,180.00,529.00,414.00,154.00,256.00,78.00, 0.00,489.00
103.00,91.00,79.00,178.00,36.00,232.00,96.00, 0.00,117.00
26.00,59.00,235.00,159.00,12.00,72.00,41.00, 0.00,184.00
113.00,138.00,170.00,156.00,62.00,62.00,102.00, 0.00,142.00
116.00,97.00,317.00,226.00,58.00,116.00,57.00, 0.00,207.00
85.00,103.00,99.00,146.00,66.00,202.00,77.00, 0.00,107.00
192.00,268.00,272.00,382.00,39.00,114.00,147.00, 0.00,229.00
25.00,52.00,318.00,96.00, 8.00,37.00,38.00, 0.00,164.00
136.00,171.00,108.00,240.00,159.00,314.00,146.00, 0.00,124.00
362.00,242.00,660.00,637.00,57.00,156.00,102.00, 0.00,605.00
286.00,293.00,346.00,348.00,148.00,211.00,156.00, 0.00,338.00
174.00,242.00,222.00,280.00,203.00,331.00,168.00, 0.00,201.00
209.00,240.00,210.00,384.00,207.00,414.00,217.00, 0.00,246.00
62.00,41.00,190.00,199.00, 9.00,59.00,53.00, 0.00,180.00
56.00,105.00,338.00,231.00,40.00,104.00,72.00, 0.00,340.00
16.00,94.00,225.00,71.00,20.00,36.00,26.00, 0.00,114.00
253.00,237.00,449.00,372.00,141.00,226.00,150.00, 1.00,419.00
141.00,85.00,364.00,179.00,30.00,96.00,66.00, 0.00,256.00
217.00,277.00,327.00,331.00,136.00,232.00,182.00, 1.00,293.00
177.00,76.00,512.00,218.00,14.00,53.00,68.00, 1.00,303.00
252.00,305.00,291.00,434.00,156.00,439.00,248.00, 0.00,295.00
218.00,219.00,461.00,296.00,185.00,225.00,144.00, 0.00,381.00
215.00,275.00,314.00,270.00,42.00,115.00,145.00, 0.00,205.00
206.00,221.00,314.00,332.00,54.00,292.00,128.00, 0.00,342.00
171.00,140.00,364.00,313.00,130.00,119.00,76.00, 0.00,432.00
125.00,223.00,324.00,219.00,47.00,110.00,63.00, 0.00,273.00
131.00,166.00,294.00,233.00,107.00,158.00,92.00, 0.00,264.00
78.00,147.00,293.00,434.00,431.00,412.00,103.00, 1.00,255.00
175.00,231.00,463.00,369.00,100.00,170.00,140.00, 0.00,396.00
153.00,223.00,615.00,197.00,24.00,200.00,120.00, 0.00,556.00
174.00,129.00,183.00,206.00,40.00,236.00,117.00, 0.00,250.00
149.00,109.00,393.00,182.00,82.00,61.00,61.00, 0.00,398.00
45.00,95.00,118.00,133.00,12.00,65.00,44.00, 0.00,137.00
118.00,133.00,181.00,162.00,28.00,144.00,97.00, 0.00,219.00
186.00,132.00,542.00,349.00,41.00,128.00,87.00, 0.00,424.00
153.00,158.00,277.00,179.00,42.00,181.00,158.00, 0.00,275.00
45.00,138.00,301.00,244.00,39.00,46.00,39.00, 0.00,267.00
55.00,198.00,207.00,184.00,35.00,60.00,89.00, 0.00,128.00
18.00,85.00,172.00,106.00,17.00,80.00,31.00, 1.00,57.00
136.00,97.00,157.00,209.00,38.00,187.00,102.00, 0.00,183.00
83.00,88.00,265.00,224.00,16.00,139.00,76.00, 0.00,157.00
179.00,103.00,486.00,310.00, 9.00,84.00,62.00, 0.00,307.00
131.00,155.00,361.00,321.00,149.00,179.00,68.00, 0.00,300.00
