Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
1	233.09122358426714,1799.370910731744	13297	0.0	0.09581108520718959	34.39053921937279	39.88493645183124	6.722192975859216	5.625479431450703	0.05166578927577649	0.0	0.43205234263367676	0.0	0.0	17.0	28.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	215278.0	327314.0	42755.0	23434.0	0.0	0.0	0.0
2	259.0184233705226,1880.2040516735174	13624	0.0	1.7927187316500293	24.57787727539636	30.304242513211978	1.4188197298884322	3.0497651203758074	0.3766881972988843	0.0	0.06958308866705813	0.0	1.0	15.0	24.0	1.0	4.0	0.0	0.0	0.0	0.0	19482.0	197610.0	255490.0	12091.0	23287.0	0.0	0.0	0.0
3	253.21063299033364,1519.4120283754287	25656	10.303164951668226	7.563610851262863	900.4233317742438	262.90119270346116	36.8661131898971	18.76972248207047	6.378157156220767	0.10418615528531337	23.266916120985343	10.0	11.0	308.0	149.0	39.0	17.0	9.0	0.0	21.0	163450.0	134247.0	11225144.0	3167900.0	466717.0	141240.0	66109.0	0.0	178898.0
4	234.16946221684248,1212.0276096604991	17349	0.0	13.12692374200242	267.8175110957404	107.96022825523085	75.81877918035622	20.956539281802986	2.656694910369474	0.32820335466021094	9.048936538128999	0.0	10.0	70.0	49.0	48.0	9.0	2.0	0.0	1.0	0.0	147662.0	2414270.0	964414.0	619630.0	101979.0	20142.0	0.0	6988.0
5	277.89085932379817,1675.3456956706118	25939	0.0	8.030957245846023	379.0755233432283	150.47958672269556	47.368865415012145	9.337137129419022	1.1773391418327614	0.0	6.56860326149813	0.0	14.0	423.0	138.0	64.0	9.0	2.0	0.0	1.0	0.0	161058.0	6533962.0	2104718.0	654849.0	69322.0	17215.0	0.0	13025.0
6	292.26529342641874,1999.7604893896455	28934	0.0	0.014619478813852215	59.45897559964056	18.38971452270685	0.3496924034008433	2.0068777217114815	0.7027718255339739	0.005806317826778185	0.5993295085366697	0.0	0.0	48.0	23.0	1.0	2.0	1.0	0.0	1.0	0.0	0.0	803487.0	289362.0	7868.0	13904.0	10450.0	0.0	7157.0
7	316.5410146989094,1139.19745309219	14763	12.79550226918648	23.574273521641942	794.8276095644517	176.2526586737113	56.73182957393484	19.528212422949267	4.452279347016189	0.0245884982727088	7.2406015037593985	4.0	11.0	156.0	76.0	40.0	11.0	4.0	0.0	2.0	95406.0	232903.0	5247311.0	1288886.0	419324.0	87114.0	30717.0	0.0	12907.0
8	293.3110446821901,1371.6827144954898	19068	43.99533249423117	5.402611705475142	918.8223201174743	283.2694042374659	40.14033983637508	32.28010279001469	5.909796517726033	0.45206628907069435	38.41372980910426	18.0	7.0	258.0	144.0	30.0	23.0	5.0	0.0	28.0	394372.0	86193.0	9245299.0	2574217.0	367918.0	223322.0	37477.0	0.0	211829.0
9	308.2614170120387,943.2963094533254	25335	0.03982632721531478	0.7962897177817249	84.0579830274324	51.331991316360764	3.9237023880007893	3.6044207617919874	0.5989342806394317	0.0	2.438365896980462	0.0	1.0	36.0	48.0	4.0	4.0	1.0	0.0	2.0	0.0	14412.0	1000529.0	696696.0	52118.0	32300.0	5254.0	0.0	12512.0
10	318.5360539304201,2181.1972633521927	24921	0.23225392239476747	4.511335821194976	72.03422816098872	41.11801292082982	3.662252718590747	2.566108904137073	0.4433610208258096	0.027165844067252518	0.038922996669475546	0.0	6.0	71.0	40.0	5.0	2.0	0.0	0.0	0.0	3231.0	76610.0	1013160.0	540376.0	52545.0	13521.0	0.0	0.0	0.0
11	344.82213940882525,1268.306682476497	11807	7.204031506733294	2.5905818582197	1157.466587617515	282.91759125942235	29.873634284746338	30.07775048699924	14.750148217159312	0.014144151774371136	22.779537562462945	4.0	3.0	235.0	79.0	18.0	8.0	7.0	0.0	7.0	60522.0	29218.0	7423602.0	1481607.0	185879.0	99435.0	62299.0	0.0	51097.0
12	383.38177161358914,1805.360798337602	20693	0.0	5.74706422461702	53.40071521770647	41.94949983086068	9.537814719953607	6.692021456531194	1.9555405209491132	0.0	0.0	0.0	6.0	53.0	36.0	4.0	2.0	2.0	0.0	0.0	0.0	74447.0	612387.0	484972.0	81468.0	35457.0	19799.0	0.0	0.0
13	415.1173441570243,1409.7863936511783	16507	0.06118616344581087	2.2792754588962256	123.74974253347065	39.38492760646998	8.779184588356454	8.482946628702974	6.649906100442236	0.7814866420306537	1.2589810383473679	0.0	1.0	79.0	32.0	6.0	4.0	3.0	0.0	0.0	0.0	18184.0	1144950.0	372881.0	64998.0	28189.0	25941.0	0.0	0.0
14	399.9131881604297,1538.2464241928892	17129	0.0	5.666063401249343	112.03094167785626	40.43032284429914	5.564072625372176	5.786444042267499	0.5932045069764726	0.0	0.21203806410181564	0.0	4.0	73.0	38.0	6.0	7.0	0.0	0.0	0.0	0.0	68921.0	1160458.0	412815.0	56691.0	41863.0	0.0	0.0	0.0
15	409.3190233323963,2497.799646600538	24901	0.0	9.359784747600498	18.137785631099153	61.54973695835508	2.259467491265411	0.7992048512107948	1.7653909481546926	0.0	2.8202481828039034	0.0	10.0	24.0	47.0	4.0	0.0	2.0	0.0	0.0	0.0	170890.0	292692.0	730290.0	32499.0	0.0	17461.0	0.0	0.0
