 0.00, 0.00,17.00,28.00, 5.00, 3.00, 0.00, 0.00, 0.00
 0.00, 1.00,15.00,24.00, 1.00, 4.00, 0.00, 0.00, 0.00
10.00,11.00,308.00,149.00,39.00,17.00, 9.00, 0.00,21.00
 0.00,10.00,70.00,49.00,48.00, 9.00, 2.00, 0.00, 1.00
 0.00,14.00,423.00,138.00,64.00, 9.00, 2.00, 0.00, 1.00
 0.00, 0.00,48.00,23.00, 1.00, 2.00, 1.00, 0.00, 1.00
 4.00,11.00,156.00,76.00,40.00,11.00, 4.00, 0.00, 2.00
18.00, 7.00,258.00,144.00,30.00,23.00, 5.00, 0.00,28.00
 0.00, 1.00,36.00,48.00, 4.00, 4.00, 1.00, 0.00, 2.00
 0.00, 6.00,71.00,40.00, 5.00, 2.00, 0.00, 0.00, 0.00
 4.00, 3.00,235.00,79.00,18.00, 8.00, 7.00, 0.00, 7.00
 0.00, 6.00,53.00,36.00, 4.00, 2.00, 2.00, 0.00, 0.00
 0.00, 1.00,79.00,32.00, 6.00, 4.00, 3.00, 0.00, 0.00
 0.00, 4.00,73.00,38.00, 6.00, 7.00, 0.00, 0.00, 0.00
 0.00,10.00,24.00,47.00, 4.00, 0.00, 2.00, 0.00, 0.00
 9.00, 2.00,113.00,57.00, 4.00,17.00, 5.00, 0.00,52.00
 0.00,13.00,248.00,130.00,97.00,29.00, 5.00, 0.00,17.00
 2.00,16.00,12.00,27.00,32.00, 7.00, 1.00, 0.00, 0.00
 1.00,34.00, 5.00,65.00,15.00, 9.00, 3.00, 0.00, 0.00
 6.00, 4.00,136.00,114.00,21.00,31.00, 8.00, 0.00,95.00
 2.00, 6.00,226.00,84.00,40.00, 8.00,12.00, 0.00, 5.00
 0.00,12.00, 2.00,40.00, 6.00, 1.00, 0.00, 0.00, 2.00
 0.00,11.00,65.00,41.00, 4.00, 8.00, 2.00, 0.00, 0.00
 0.00, 1.00,23.00,34.00, 2.00, 1.00, 1.00, 0.00, 0.00
 1.00, 3.00,161.00,76.00,35.00,17.00, 8.00, 0.00, 4.00
 4.00, 0.00,214.00,77.00, 2.00, 8.00, 1.00, 0.00, 3.00
 0.00, 3.00,72.00,22.00, 5.00, 1.00, 0.00, 0.00, 0.00
 0.00, 3.00, 2.00,60.00, 7.00, 5.00, 2.00, 0.00, 0.00
 0.00, 0.00,240.00,43.00,10.00,12.00, 2.00, 0.00,29.00
 0.00, 2.00,37.00,27.00,11.00, 5.00, 0.00, 0.00, 1.00
 1.00, 6.00,33.00,25.00,10.00, 7.00, 5.00, 0.00, 0.00
 0.00, 3.00, 3.00,47.00, 5.00, 1.00, 0.00, 0.00, 0.00
 1.00,16.00,202.00,84.00,50.00,33.00,10.00, 0.00,75.00
 1.00, 8.00,136.00,66.00,23.00, 7.00, 6.00, 0.00, 0.00
 0.00,14.00, 1.00,29.00,14.00, 4.00, 2.00, 0.00, 0.00
 0.00, 6.00,25.00,13.00,21.00, 3.00, 2.00, 0.00, 0.00
 0.00, 0.00, 0.00,23.00, 4.00, 1.00, 0.00, 0.00, 0.00
25.00, 9.00,148.00,37.00, 6.00, 3.00, 8.00, 0.00, 6.00
46.00, 7.00,94.00,30.00, 6.00, 5.00,19.00, 0.00, 3.00
 6.00, 0.00,170.00,26.00,48.00,16.00, 0.00, 0.00,31.00
 0.00, 7.00,10.00,24.00,13.00, 3.00, 4.00, 0.00, 0.00
14.00,16.00,127.00,46.00,59.00, 6.00, 0.00, 0.00, 0.00
 0.00, 6.00, 0.00,30.00, 9.00, 2.00, 0.00, 0.00, 0.00
 0.00, 8.00, 2.00,40.00, 8.00, 3.00, 0.00, 0.00, 0.00
