Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
1	194.33910849453324,2313.5690496215307	23780	85.36316232127838	4.35475189234651	455.35264928511356	184.44705634987383	12.780361648444071	6.85878889823381	2.0696383515559296	0.06219512195121951	13.788687973086628	59.0	5.0	318.0	122.0	14.0	7.0	3.0	0.0	14.0	1133457.0	58702.0	6764408.0	2081375.0	119013.0	52632.0	23373.0	0.0	98149.0
2	199.56203905561483,2633.746555962707	21559	1.5038267081033443	0.0	30.241940720812654	40.21717148290737	2.0189711953244585	1.2109559812607265	0.36133401363699613	0.030799202189340878	0.12834547056913587	1.0	0.0	23.0	30.0	1.0	2.0	1.0	0.0	0.0	20188.0	0.0	387291.0	377844.0	6809.0	11475.0	4546.0	0.0	0.0
3	193.85302028058442,2514.2500545177	13757	5.163698480773425	3.053063894744494	760.3282692447482	155.52511448717016	17.186595914807008	13.453296503598168	1.346950643308861	0.1485062150178091	9.488260521916116	3.0	3.0	142.0	66.0	11.0	5.0	1.0	0.0	1.0	38865.0	33837.0	6245872.0	1062778.0	111181.0	33182.0	6701.0	0.0	11817.0
4	215.9081555597508,2769.9130639984896	21188	0.40678686048706814	0.583160279403436	15.232348499150463	6.482348499150462	1.6567396639607326	0.22937511799131585	0.0	0.0	3.231121389465735	1.0	2.0	11.0	6.0	0.0	0.0	0.0	0.0	1.0	8619.0	11925.0	148639.0	73161.0	0.0	0.0	0.0	0.0	5039.0
5	212.4451796513696,2909.237993596585	14055	0.15645677694770543	3.5157595161864106	1124.7819992885095	208.23827819281394	40.17502668089648	12.979580220562077	5.812024190679473	0.14991106367840626	86.36506581287797	0.0	1.0	156.0	66.0	24.0	9.0	3.0	0.0	39.0	0.0	24568.0	7932373.0	1383134.0	279693.0	73687.0	37173.0	0.0	450531.0
6	231.41119691119692,2181.5962202804308	19684	0.6639910587279009	2.1068380410485674	131.9360902255639	50.804765291607396	17.392501524080473	6.955293639504166	3.7826661247713878	0.01625685836212152	2.3569396464133305	1.0	4.0	115.0	41.0	9.0	6.0	4.0	0.0	1.0	11532.0	26148.0	1541251.0	446175.0	149128.0	40219.0	36318.0	0.0	11104.0
7	257.469877254509,2418.0479709418837	15968	30.30811623246493	4.205661322645291	172.31149799599197	169.11710921843687	59.06594438877755	9.848885270541082	2.177166833667335	0.11047094188376753	4.517409819639279	14.0	4.0	83.0	88.0	35.0	6.0	0.0	0.0	2.0	291540.0	48864.0	1303091.0	1321240.0	406958.0	46339.0	823.0	0.0	13270.0
8	290.3092114162045,2851.845259028811	7393	0.38090085215744623	12.119437305559313	397.4313539834979	201.46949817394832	13.12863519545516	15.40186663059651	1.4497497632895984	0.0	62.48735290139321	0.0	5.0	113.0	45.0	7.0	4.0	1.0	0.0	19.0	0.0	68622.0	1839808.0	728939.0	68670.0	46279.0	4874.0	0.0	131753.0
9	277.7693876208643,2987.1026771032034	15203	0.0	3.8290468986384267	456.5060185489706	139.93448661448397	10.902716569098205	5.724001841741761	1.633427612971124	0.010458462145629153	15.548641715450898	0.0	4.0	130.0	62.0	9.0	2.0	2.0	0.0	7.0	0.0	36615.0	3593217.0	1032863.0	98133.0	13199.0	14797.0	0.0	61616.0
10	271.73954020963623,2086.4040341759887	11353	0.0	7.811943979564873	409.17810270413105	130.13899409847616	30.17722187967938	2.599136792037347	0.8858451510613935	0.18928917466748876	6.211662115740333	0.0	4.0	172.0	48.0	15.0	0.0	1.0	0.0	0.0	0.0	57543.0	2868622.0	649231.0	155767.0	0.0	5447.0	0.0	0.0
