Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
1	220.65546664095643,2228.7593521018125	20744	554.8552352487467	17.11887774778249	1971.7957963748554	282.0622830698033	348.1894041650598	69.72112418048593	15.514365599691477	2.3272271500192825	101.49084072502892	79.0	13.0	242.0	148.0	195.0	73.0	22.0	3.0	69.0	5660142.0	237544.0	16742928.0	3155529.0	3933951.0	568865.0	175052.0	24023.0	1036007.0
2	243.80735240286566,2457.691314124353	19123	259.7887360769754	3.3535533127647335	2244.05156094755	316.9986926737437	120.64702191078806	46.11990796423155	18.646028342833237	0.25796161690111385	317.1730899963395	101.0	3.0	182.0	121.0	96.0	27.0	27.0	0.0	179.0	2966640.0	46671.0	19068785.0	3018077.0	1235608.0	249373.0	208259.0	0.0	3138243.0
3	307.7068673377853,2275.8284660619956	10033	1937.3460580085716	31.928236818498952	9122.58038473039	1051.3882188777036	391.0197348749128	244.57579986046048	153.5990232233629	6.251071464168245	1047.5987242101066	131.0	10.0	161.0	165.0	111.0	137.0	65.0	1.0	188.0	9349955.0	192764.0	41783141.0	5403602.0	2011504.0	1168812.0	724061.0	8992.0	5540544.0
4	322.89882170965836,2553.7518766207177	21981	345.0679677903644	23.343069014148583	1267.6160775214958	344.0985851417133	324.3204585778627	95.67162549474546	51.13529866703062	0.10518174787316319	296.2486238114735	124.0	23.0	334.0	173.0	215.0	77.0	64.0	0.0	193.0	3926649.0	393661.0	15913855.0	3818080.0	3854088.0	733639.0	611279.0	0.0	3265763.0
5	313.95684451536806,2130.5505446471934	14413	1681.3605772566434	20.200929716228405	7979.700339970859	804.5474224658294	336.5854436966627	243.22826614861583	147.82370082564353	14.946645389578853	1169.331714424478	219.0	15.0	231.0	195.0	183.0	172.0	91.0	7.0	237.0	12685517.0	206116.0	53508726.0	5715790.0	2686637.0	1624553.0	1032079.0	67546.0	8578500.0
6	340.2437088656601,2396.469092786166	15498	200.6578268163634	10.855271647954575	3327.3518518518517	511.26216285972384	348.9022454510259	154.72228674667699	74.29119886436959	0.5723964382500968	658.508646276939	77.0	7.0	293.0	177.0	202.0	88.0	60.0	0.0	330.0	1778656.0	106021.0	25928425.0	3976645.0	2857035.0	856624.0	585280.0	0.0	6141395.0
7	355.97055531221105,2728.129507957366	20547	86.00773835596438	20.843042779967877	671.8435781379277	275.9158514625006	228.8006034944274	35.275076653526064	5.443033046186791	0.15267435635372562	44.93823915900131	49.0	21.0	236.0	132.0	131.0	18.0	6.0	0.0	52.0	1107771.0	322063.0	8470701.0	3137805.0	2486876.0	263362.0	55448.0	0.0	369464.0
8	352.8083238149629,2032.0730296973159	14008	760.8033980582525	34.04754426042262	7748.638849229012	1193.8157481439177	475.16526270702457	271.00421187892636	35.21787549971445	1.0121359223300972	702.2846230725299	127.0	20.0	253.0	167.0	247.0	204.0	24.0	0.0	216.0	5405936.0	312165.0	54707887.0	7846395.0	4217067.0	2070551.0	232607.0	0.0	5553056.0
9	414.02189838519104,2233.2944466325325	12695	804.4133910988578	35.5389523434423	4519.834186687673	652.4260732571879	203.36368649074439	94.96983064198503	143.70894052776683	6.680346593146909	755.116817644742	143.0	21.0	233.0	154.0	108.0	42.0	82.0	3.0	225.0	5276260.0	313077.0	25299414.0	4341584.0	1353189.0	341151.0	871768.0	30640.0	5136906.0
10	420.2127902008261,2334.550705027774	14042	700.1011251958411	19.54151830223615	1965.611878649765	296.2652756017661	131.44309927360774	105.39182452642073	98.42586526135878	0.5115368181170773	435.1086739780658	168.0	13.0	235.0	122.0	73.0	62.0	66.0	0.0	212.0	5282813.0	186001.0	16092719.0	2258121.0	872344.0	550378.0	663968.0	0.0	3615641.0
11	383.8315690055488,1531.2616583369406	25411	35.676399984258786	5.643855023415057	900.9466372830664	163.61339577348392	128.28035102908188	26.608948880406125	5.62634292235646	0.1195938766675849	80.82688599425445	27.0	6.0	418.0	129.0	126.0	39.0	10.0	0.0	116.0	573339.0	94409.0	13617954.0	2230116.0	1794410.0	307841.0	80155.0	0.0	1040262.0
12	424.2627964310871,2637.1235031697584	17036	213.83147452453628	14.7653791969946	794.9515731392346	333.9564451749237	235.54056116459262	66.4994130077483	44.95403850669171	0.30594036158722704	141.00293496125852	88.0	13.0	330.0	153.0	149.0	56.0	40.0	0.0	116.0	2140816.0	192906.0	8031603.0	3016698.0	2193107.0	455698.0	402369.0	0.0	1033809.0
13	456.1912000513117,2135.173625809762	15591	733.5619908921814	27.972419985889296	3649.5555769354114	550.527291386056	242.34917580655505	143.6527483804759	146.82554037585786	8.79250849849272	595.0967224680905	193.0	23.0	306.0	193.0	170.0	92.0	94.0	4.0	277.0	5856097.0	320983.0	28319015.0	4449636.0	2019317.0	861921.0	1076170.0	35878.0	5355940.0
