27.00, 8.00,258.00,117.00,15.00, 7.00,21.00, 0.00,17.00
62.00, 7.00,283.00,136.00,53.00,28.00,37.00, 0.00,30.00
24.00,23.00,273.00,202.00,154.00,107.00,58.00, 0.00,274.00
110.00,17.00,493.00,141.00,92.00,37.00,31.00, 0.00,40.00
 0.00, 2.00,42.00,17.00, 5.00, 1.00, 1.00, 0.00,11.00
62.00,32.00,549.00,220.00,117.00,50.00,42.00, 1.00,44.00
99.00,14.00,347.00,147.00,94.00,48.00,30.00, 0.00,174.00
 2.00, 5.00,122.00,26.00,37.00, 1.00, 7.00, 0.00,71.00
 2.00,16.00,133.00,88.00,141.00,54.00,38.00, 0.00,155.00
 0.00,16.00,62.00,40.00,47.00,41.00,24.00, 0.00,53.00
 4.00,24.00,86.00,86.00,84.00,90.00,52.00, 0.00,61.00
 2.00,13.00,151.00,92.00, 8.00, 8.00,12.00, 0.00,30.00
181.00,13.00,243.00,155.00,162.00,85.00,74.00, 0.00,149.00
 2.00, 5.00,165.00,108.00,50.00,13.00,29.00, 0.00,26.00
 8.00, 4.00,340.00,132.00,20.00, 9.00,21.00, 0.00,178.00
109.00,28.00,263.00,188.00,174.00,129.00,99.00, 0.00,286.00
 0.00, 8.00,145.00,95.00,21.00, 7.00, 5.00, 0.00,10.00
 9.00, 0.00,160.00,71.00, 5.00, 0.00,10.00, 0.00,21.00
70.00,33.00,216.00,167.00,196.00,214.00,123.00, 0.00,188.00
48.00,30.00,201.00,147.00,137.00,145.00,91.00, 0.00,174.00
83.00, 9.00,498.00,122.00,30.00,25.00,39.00, 0.00,17.00
229.00, 6.00,445.00,160.00,142.00,40.00,71.00, 0.00,216.00
119.00,11.00,253.00,164.00,42.00,14.00,58.00, 0.00, 1.00
203.00,25.00,323.00,196.00,185.00,91.00,85.00, 0.00,278.00
 1.00, 2.00,176.00,97.00,28.00, 7.00,13.00, 0.00,27.00
36.00,33.00,189.00,153.00,179.00,163.00,99.00, 0.00,190.00
144.00,16.00,322.00,148.00,65.00,25.00,32.00, 0.00,149.00
69.00,19.00,171.00,114.00,75.00,23.00,54.00, 0.00,11.00
26.00,10.00,12.00,57.00,12.00,10.00, 7.00, 0.00, 0.00
151.00,11.00,202.00,148.00,190.00,134.00,112.00, 0.00,156.00
 8.00,20.00,207.00,112.00,52.00,32.00,18.00, 0.00,122.00
42.00, 8.00,19.00,91.00,17.00,12.00,21.00, 0.00, 0.00
64.00, 6.00,109.00,92.00,115.00,104.00,69.00, 0.00,84.00
 6.00,13.00,306.00,93.00,25.00,21.00,22.00, 0.00,28.00
93.00, 9.00,217.00,128.00,158.00,124.00,96.00, 0.00,174.00
31.00,15.00,120.00,73.00,110.00,11.00,48.00, 0.00, 8.00
21.00,14.00,299.00,222.00,221.00,148.00,62.00, 0.00,275.00
 2.00, 9.00,132.00,105.00,92.00,61.00,32.00, 0.00,89.00
178.00,18.00,344.00,142.00,69.00,19.00,38.00, 0.00,64.00
15.00, 7.00,192.00,63.00,19.00, 7.00, 9.00, 0.00,17.00
30.00, 9.00,118.00,44.00,37.00,14.00,12.00, 0.00, 8.00
 3.00, 7.00,164.00,132.00,65.00,42.00,37.00, 0.00,107.00
 8.00, 8.00,83.00,77.00,12.00, 7.00,20.00, 0.00, 3.00
 8.00,12.00,148.00,45.00, 8.00, 0.00, 5.00, 0.00, 0.00
 3.00,16.00,343.00,166.00,90.00,26.00,28.00, 0.00,66.00
149.00, 2.00,49.00,69.00,10.00, 7.00,17.00, 0.00,22.00
90.00,33.00,449.00,158.00,148.00,52.00,66.00, 0.00,93.00
370.00,25.00,545.00,224.00,107.00,61.00,79.00, 0.00,209.00
 2.00, 8.00,198.00,91.00,24.00, 8.00,28.00, 0.00,91.00
 8.00, 8.00,101.00,45.00,23.00, 7.00,11.00, 0.00, 5.00
11.00,17.00,185.00,49.00,35.00, 9.00,37.00, 0.00,54.00
22.00, 6.00,66.00,30.00,21.00, 2.00,12.00, 0.00,15.00
 3.00,16.00,141.00,66.00,32.00, 7.00,19.00, 0.00, 8.00
 7.00,13.00,209.00,86.00,36.00,21.00,15.00, 0.00, 6.00
28.00,23.00,19.00,65.00,52.00,11.00, 8.00, 0.00, 0.00
15.00, 9.00,36.00,46.00, 4.00, 5.00, 6.00, 0.00, 1.00
18.00,12.00,459.00,184.00,130.00,61.00,86.00, 0.00,244.00
184.00,15.00,181.00,101.00,105.00,24.00,54.00, 0.00,20.00
 7.00, 2.00,23.00,29.00, 1.00, 3.00, 5.00, 0.00, 0.00
15.00, 6.00, 7.00,80.00,54.00, 4.00, 6.00, 0.00, 1.00
12.00,17.00,480.00,162.00,62.00,34.00,47.00, 0.00,81.00
16.00,13.00,207.00,84.00,44.00,12.00,23.00, 0.00, 6.00
 2.00, 8.00,15.00,68.00,23.00, 2.00,13.00, 0.00, 0.00
70.00, 6.00,38.00,34.00,31.00, 9.00,15.00, 0.00,14.00
60.00, 8.00,64.00,26.00, 4.00, 6.00, 5.00, 0.00, 2.00
56.00,26.00,228.00,130.00,117.00,34.00,41.00, 0.00, 3.00
16.00, 6.00, 9.00,38.00, 5.00, 1.00, 6.00, 0.00, 0.00
86.00, 4.00,191.00,72.00,27.00,19.00,34.00, 0.00, 5.00
47.00,21.00,40.00,68.00,65.00, 7.00,37.00, 0.00, 4.00
 2.00,11.00,70.00,65.00,18.00, 3.00,12.00, 0.00, 3.00
 5.00, 3.00,461.00,137.00,51.00,36.00,31.00, 0.00,10.00
 9.00,18.00,422.00,185.00,67.00,39.00,30.00, 0.00,96.00
74.00,10.00,194.00,65.00,10.00, 2.00, 8.00, 0.00, 9.00
 2.00, 7.00, 7.00,34.00,24.00, 4.00, 8.00, 0.00, 0.00
 7.00, 5.00,14.00,47.00,28.00, 2.00, 8.00, 0.00, 0.00
111.00,31.00,118.00,173.00,104.00,34.00,42.00, 1.00, 9.00
163.00,14.00,117.00,85.00,79.00,15.00,53.00, 0.00,42.00
 7.00, 4.00,98.00,73.00,31.00,13.00,43.00, 0.00, 4.00
