Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
1	246.76082291631187,2009.3063796450833	29359	0.0	0.17371163867979156	2.5465785619401204	13.762696277121155	0.0	0.876664736537348	0.0	0.045096903845498824	0.3584931366872169	0.0	0.0	4.0	21.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	49673.0	260915.0	0.0	7475.0	0.0	0.0	0.0
2	288.5121148545806,1814.270064585133	24309	0.0	0.7117528487391501	0.5715167222016537	16.925706528446256	0.0	0.05845571598996257	0.031634374100127524	0.027232712164219013	0.0	0.0	2.0	1.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	10340.0	7736.0	222329.0	0.0	0.0	0.0	0.0	0.0
3	303.89658035389965,1685.2781900264647	19271	0.0	1.0276581391728503	0.018265787971563488	4.695085880338333	0.0	0.04275854911525089	0.0	0.0	0.039022365211976544	0.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	17391.0	0.0	68095.0	0.0	0.0	0.0	0.0	0.0
4	330.23865539182856,2142.098250167448	23888	1.4421048225050235	9.95457970529136	0.0	11.533405894172807	0.0	0.8144256530475552	0.05588580040187542	0.02683355659745479	0.09310113864701942	1.0	7.0	0.0	16.0	0.0	1.0	0.0	0.0	0.0	20692.0	174164.0	0.0	188185.0	0.0	4593.0	0.0	0.0	0.0
5	347.4734482758621,1462.584827586207	20300	0.15064039408866994	2.1358620689655172	0.0958128078817734	4.949901477832512	0.21950738916256157	0.18704433497536946	0.0	0.007881773399014778	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	26227.0	0.0	64863.0	0.0	0.0	0.0	0.0	0.0
6	405.0126386495205,1584.476026337885	22629	0.0	4.387113880418932	0.0	7.346413893676256	0.02563082769897035	0.8468337089575324	0.0	0.013831808740996068	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	73578.0	0.0	101825.0	0.0	0.0	0.0	0.0	0.0
7	401.4681984109942,1923.4291604036935	23285	0.815074082027056	1.4347004509340777	0.0	17.050805239424523	0.0	0.14202276143439982	0.0	0.029375134206570754	0.01163839381576122	1.0	2.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	15473.0	29525.0	0.0	232755.0	0.0	0.0	0.0	0.0	0.0
8	429.1641999070817,2190.013605893675	15067	2.0179199575230635	2.3600584057874827	0.7844959182318976	7.989911727616645	0.03550806398088538	1.1610141368553792	0.6639676113360324	0.3546160483175151	0.9931638680560164	1.0	1.0	1.0	5.0	0.0	1.0	1.0	0.0	0.0	7738.0	17673.0	11044.0	73619.0	0.0	7243.0	7747.0	0.0	0.0
9	432.1104878463369,1389.1993880673126	17649	0.4999716697829905	2.958127939260015	0.08652048274689784	9.953028500198311	0.04232534421213666	0.5233724290328063	0.01716811150773415	0.027933593971329822	0.016601507167544903	1.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	6279.0	33286.0	0.0	101210.0	0.0	0.0	0.0	0.0	0.0
10	439.95976646048905,1719.7596970923175	17299	1.2272385687033933	1.1789698826521764	0.0	16.151222614023933	0.0	0.3275333834325684	0.0	0.24775998612636568	0.008381987398115498	2.0	2.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	18284.0	14662.0	0.0	195036.0	0.0	0.0	0.0	0.0	0.0
11	434.9131400370142,2291.616039481801	16210	0.1579888957433683	7.450400987045034	1.2587291795188156	10.390623072177668	0.2916101172115978	2.1364589759407773	0.07853177051202961	0.02905613818630475	0.6139420111042566	0.0	4.0	1.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	88992.0	4628.0	97615.0	0.0	17015.0	0.0	0.0	0.0
12	448.9863804343313,2421.3340115434125	24083	2.009633351326662	0.8023917286052402	6.40833783166549	12.439729269609268	0.0	0.5209899098949466	0.0	0.02018021010671428	0.614748993065648	1.0	3.0	9.0	13.0	0.0	1.0	0.0	0.0	0.0	31071.0	18865.0	95595.0	186446.0	0.0	6063.0	0.0	0.0	0.0
13	490.0484679440537,2022.42404398092	24738	1.9778882690597461	1.5521869189101787	0.07615813727868057	9.952340528741209	0.3315142695448298	2.861468186595521	0.27035330261136714	0.07850270838386288	0.1507801762470693	2.0	2.0	0.0	12.0	1.0	2.0	0.0	0.0	0.0	32602.0	27403.0	0.0	157850.0	6389.0	13162.0	0.0	0.0	0.0
14	482.21076590417664,2583.8121846667427	26361	0.626304009711316	4.161792041273093	0.270513258222374	8.718561511323546	0.06642388376768711	2.2191874359849777	0.03455862827662077	0.10583817002389895	0.13683092447175751	2.0	5.0	0.0	14.0	0.0	4.0	0.0	0.0	0.0	10607.0	78892.0	0.0	161646.0	0.0	24869.0	0.0	0.0	0.0
