2472.97,190.30
2621.30,180.89
2366.21,220.13
2218.68,236.25
2106.64,266.20
2564.42,283.61
1931.14,284.60
2741.53,311.96
2300.20,323.74
2602.77,361.01
2040.74,368.31
2350.69,395.91
1883.83,399.04
1796.23,368.03
1751.14,380.83
2207.55,401.95
2464.72,390.54
1644.62,396.87
2674.25,431.52
1543.87,418.75
1734.47,465.87
1440.97,444.34
2166.72,489.55
2035.32,485.24
2536.39,487.19
2797.82,476.11
2429.20,507.83
2617.90,536.99
1455.04,558.45
2721.42,552.57
1948.80,558.86
1587.30,548.34
2312.14,535.16
1860.75,558.20
2432.67,592.01
2116.71,590.62
1805.44,585.37
1334.12,585.90
1722.10,597.08
2260.41,623.82
1612.43,642.77
2883.22,597.75
2722.97,639.94
2567.77,650.00
2849.97,675.61
2425.20,685.55
1270.09,668.42
1177.46,665.22
2138.41,707.20
2318.98,719.37
2036.96,697.31
1879.15,703.78
1809.82,729.84
1442.75,688.05
2822.98,741.44
3204.66,699.05
1706.57,721.89
2982.82,716.62
2705.60,751.23
1299.92,757.74
1163.95,768.08
1552.58,750.53
1968.91,763.57
2199.50,771.74
1481.60,800.53
1410.39,791.01
2587.89,763.14
2440.85,796.38
3235.10,801.87
1716.91,827.72
2514.56,825.87
1055.75,801.80
2242.91,843.04
2935.23,827.84
2623.03,863.52
3060.16,850.98
3148.57,865.59
2335.09,844.18
1361.23,880.85
1858.95,858.00
2781.77,873.91
2044.11,876.13
1249.30,875.27
1605.27,880.57
1102.57,890.88
3277.53,890.65
1012.18,907.84
1482.15,921.02
2924.81,928.57
1927.01,951.68
2309.77,938.44
2375.46,922.79
2160.50,948.76
1197.27,957.65
2498.76,951.99
2418.24,977.77
3289.41,968.43
1071.35,995.95
1741.00,957.65
924.92,972.44
3385.20,964.59
2586.76,992.04
2241.99,1026.51
1532.41,1029.22
3444.82,1030.33
2991.38,1021.11
2710.89,1007.60
1724.03,1051.44
1635.04,1052.62
2804.13,1027.41
3108.46,1052.34
2339.25,1071.74
3284.74,1046.49
2935.82,1086.87
1299.89,1046.54
2873.92,1065.51
994.14,1076.51
1167.83,1076.47
2643.88,1088.51
1834.55,1065.62
820.89,1071.24
1416.10,1087.62
2532.75,1108.39
3282.19,1119.45
2052.59,1083.65
1942.35,1101.55
2827.28,1154.75
1715.24,1158.01
975.90,1165.81
1091.43,1167.28
2698.13,1169.55
882.91,1184.66
1845.06,1195.34
2407.76,1152.76
745.45,1171.00
1317.37,1193.46
2366.51,1195.72
1240.09,1184.23
2221.69,1184.08
1561.22,1192.34
3509.36,1195.44
2091.28,1205.18
2015.01,1236.59
3246.60,1200.08
1188.88,1243.22
1405.30,1235.36
1932.12,1243.16
2516.75,1217.47
3060.44,1231.15
3379.91,1224.47
2339.72,1254.90
3190.58,1269.68
826.68,1269.26
2407.91,1270.93
1495.30,1296.78
710.40,1259.51
977.59,1274.53
2452.32,1279.88
2791.74,1275.20
2678.67,1272.76
1710.74,1275.74
2904.39,1278.03
2583.82,1289.24
3301.76,1292.76
1100.16,1305.78
3626.49,1303.42
2121.79,1333.16
2259.87,1325.71
3336.64,1353.81
671.77,1336.11
1304.63,1328.53
3463.32,1347.08
1824.31,1344.83
1968.08,1354.33
2502.37,1376.64
856.16,1368.95
2688.13,1380.98
1181.97,1384.40
2389.28,1392.75
3084.73,1370.86
1626.04,1390.04
982.70,1390.81
2987.41,1419.30
2905.83,1425.74
3216.33,1390.35
1307.68,1428.83
3291.51,1437.34
2778.45,1427.97
668.44,1450.43
3552.26,1430.24
1415.92,1423.35
771.29,1453.10
1980.10,1445.68
2256.28,1429.15
1726.49,1443.62
1123.35,1464.50
3183.43,1458.14
2574.05,1454.50
3642.99,1486.26
3402.32,1471.45
3069.00,1499.76
1847.76,1495.82
1005.03,1492.53
2316.94,1495.04
2184.86,1494.79
871.93,1494.37
2655.27,1524.74
1521.35,1492.16
3229.55,1533.21
2825.85,1534.29
2443.38,1523.42
1273.70,1534.35
1709.62,1543.93
2012.21,1522.79
3142.09,1559.37
2109.39,1556.64
1385.20,1572.80
1156.22,1572.35
1974.06,1576.21
3344.17,1561.39
2332.82,1593.42
2538.14,1584.04
3502.57,1580.06
882.64,1579.64
1497.48,1590.48
967.80,1605.81
742.41,1592.47
1057.52,1621.29
1919.31,1630.89
1594.13,1621.21
576.92,1608.44
3271.19,1640.61
3381.96,1662.72
855.24,1662.81
1530.64,1665.51
3142.56,1637.46
2972.44,1626.61
1684.60,1656.63
3621.35,1654.16
2871.88,1653.70
2734.60,1627.04
1217.84,1670.36
3200.46,1690.55
2465.72,1700.67
2783.73,1696.60
2295.42,1704.17
2601.14,1701.20
2181.64,1702.39
1450.19,1698.56
649.12,1695.80
3044.06,1696.63
2709.83,1725.86
2063.20,1721.35
736.36,1719.54
532.60,1731.20
1326.54,1712.84
3494.75,1733.28
1812.15,1724.34
1949.78,1750.36
937.41,1755.56
1078.05,1753.53
3144.12,1770.29
1714.09,1752.57
2898.11,1768.88
3265.93,1792.13
1557.26,1788.28
1248.93,1789.54
1416.09,1808.37
2805.59,1786.82
799.20,1800.88
1893.71,1838.40
2949.94,1838.12
646.22,1816.78
3045.43,1804.54
3585.79,1806.89
3397.79,1822.89
1667.27,1845.28
2701.12,1827.29
1771.28,1864.04
1155.67,1839.80
3069.95,1877.57
519.04,1870.53
1330.96,1870.27
2847.45,1888.48
724.99,1885.67
3594.33,1911.38
915.45,1899.48
2785.34,1914.71
1245.03,1901.37
2581.28,1886.44
1036.89,1898.81
1572.84,1936.31
3183.04,1919.06
810.60,1923.96
3479.67,1955.07
2708.64,1949.13
1168.74,1962.47
619.39,1950.79
1432.08,1960.82
721.56,1980.62
3315.63,1955.98
2471.60,1970.72
841.37,1999.93
1305.62,1976.24
3039.29,1982.78
2884.89,1992.46
1034.40,2021.93
2768.60,2037.84
2637.99,2032.86
3176.32,2039.19
514.77,2045.40
655.82,2076.01
1255.20,2073.39
1372.07,2086.39
3442.88,2060.40
2867.87,2096.61
2963.31,2075.72
3315.37,2096.94
789.79,2111.39
1156.33,2111.31
2528.80,2105.12
3017.73,2121.69
3249.72,2143.84
3220.86,2159.74
3206.53,2149.22
3182.76,2117.87
3177.83,2178.23
1045.28,2160.72
2630.97,2159.60
2771.38,2158.75
3403.62,2166.60
923.89,2137.03
3088.88,2182.96
543.28,2189.14
3499.80,2226.24
884.77,2235.75
2892.70,2228.54
2982.24,2243.33
2702.59,2271.75
609.64,2262.13
2552.45,2271.54
3056.23,2309.67
975.82,2296.95
3341.05,2280.37
2817.38,2315.26
1062.18,2322.09
474.42,2301.39
507.58,2370.94
715.04,2309.15
804.53,2307.95
883.34,2338.09
3481.27,2352.14
614.51,2364.98
3411.35,2387.13
3176.25,2344.01
3298.55,2336.46
3294.03,2385.73
2911.90,2384.93
2430.17,2388.78
2617.24,2397.33
809.57,2413.34
2734.56,2427.15
955.73,2439.89
3004.58,2443.38
725.64,2461.41
2532.61,2470.47
3298.46,2459.52
3141.27,2469.00
594.15,2487.15
883.67,2499.96
2811.83,2499.92
857.92,2557.89
3407.55,2534.48
3064.82,2556.88
2905.77,2558.64
3253.28,2525.53
3199.04,2559.47
3236.94,2600.88
2597.94,2583.40
762.54,2588.23
2482.30,2587.98
2370.04,2602.88
2784.69,2606.22
589.31,2609.74
728.83,2650.07
3352.17,2647.75
2704.08,2635.64
609.67,2680.55
3065.00,2680.81
3244.69,2701.21
670.14,2691.70
2857.64,2677.62
2477.92,2724.47
2615.10,2731.53
673.51,2758.76
2896.25,2736.63
2708.10,2739.18
