2486.00,111.00
2677.59,150.09
2809.56,288.70
2868.96,474.26
2992.85,622.36
3150.06,658.39
3301.29,719.18
3390.07,888.03
3501.19,1044.57
3607.34,1201.75
3717.34,1355.72
3704.61,1554.34
3644.27,1739.74
3659.17,1924.39
3535.39,2070.47
3543.81,2270.54
3466.70,2446.20
3445.21,2635.35
3288.79,2760.53
3235.89,2939.52
3150.56,3113.03
3083.08,3295.10
2963.12,3448.91
2852.40,3609.09
2719.81,3752.37
2616.27,3913.69
2522.69,4086.19
2369.17,4189.09
2268.13,4354.59
2148.45,4507.47
2080.54,4690.28
1967.92,4850.78
1808.95,4957.55
1682.55,5104.16
1632.55,5291.26
1577.40,5481.76
1646.23,5664.39
1499.81,5715.31
1439.48,5537.53
1434.67,5346.05
1415.18,5152.88
1443.20,4959.20
1476.50,4767.30
1490.57,4573.43
1514.50,4378.57
1589.72,4227.79
1480.30,4045.23
1302.61,3902.75
1068.68,3806.03
859.18,3793.22
689.04,3871.41
578.02,4032.99
609.11,4230.71
535.26,4392.67
521.28,4590.48
493.79,4782.52
455.29,4973.42
421.90,5159.84
368.74,5346.21
368.44,5537.33
349.97,5716.71
141.26,5752.17
22.28,5599.73
 0.98,5406.29
 0.00,5211.37
 1.90,5016.65
21.13,4822.22
121.28,4649.98
138.31,4464.85
21.58,4303.90
85.57,4151.57
25.85,3983.54
25.59,3793.75
204.32,3699.74
187.67,3545.22
114.33,3375.69
87.33,3198.36
70.92,3003.77
103.58,2819.86
271.64,2719.60
480.84,2687.76
541.91,2522.06
434.01,2365.41
458.83,2180.79
446.48,1986.35
461.87,1793.18
502.88,1598.88
614.92,1450.59
631.29,1260.02
717.19,1081.52
850.14,942.91
978.45,796.49
1132.37,676.80
1277.50,547.33
1419.14,411.15
1588.70,325.55
1786.18,313.90
1941.67,214.64
2130.27,181.26
2324.00,154.00
