Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
1	190.29668464150188,2472.9738366287197	20028	6.352406630716996	16.448372278809668	801.9094268024766	104.3188036748552	32.72343718793689	20.368534052326744	23.98177551428001	0.048931495905731974	5.702716197323746	3.0	14.0	251.0	74.0	30.0	11.0	22.0	0.0	3.0	57797.0	213832.0	8652481.0	1077635.0	334580.0	120780.0	220057.0	0.0	25718.0
2	180.88588152657456,2621.30053851557	21355	75.43231093420745	0.0	438.66223366893	73.52531023179583	62.6374151252634	14.316319363146803	2.0102083821119177	0.039850152189182864	34.88311870756263	37.0	0.0	181.0	55.0	62.0	11.0	4.0	0.0	25.0	901581.0	0.0	4689072.0	879160.0	770528.0	100235.0	28459.0	0.0	248406.0
3	220.13011558113,2366.2118160623045	20159	79.57339153727864	42.85778064388114	920.8804008135324	266.3030408254378	129.94602906890222	52.0312515501761	30.757974105858427	0.09613572101790764	59.22977330224713	34.0	43.0	382.0	140.0	94.0	44.0	32.0	0.0	45.0	894383.0	618165.0	11076587.0	2680264.0	1356005.0	398596.0	266775.0	0.0	329888.0
4	236.252165889168,2218.6766289024454	19507	268.04260009227454	51.05049469421233	1199.83600758702	113.21607628030964	10.263238837340442	28.790331675808684	32.3864766494079	0.8352898959347926	91.10714102629825	104.0	46.0	258.0	79.0	11.0	18.0	37.0	0.0	88.0	2584710.0	689163.0	11374618.0	1085000.0	90617.0	156665.0	289374.0	0.0	828657.0
5	266.1979756203744,2106.637135393992	18376	480.8782651284284	57.17827601218981	1642.9779059643013	136.29206573791902	44.4986395298215	49.37456464954288	26.384849804092294	0.40694383979103177	98.18056160208968	142.0	48.0	336.0	95.0	33.0	20.0	24.0	0.0	82.0	4296197.0	711972.0	15666382.0	1258539.0	388719.0	246907.0	188086.0	0.0	607524.0
6	283.6124960304859,2564.415608129565	12596	644.8376468720229	13.016195617656399	1167.0384248967925	180.39830104795172	89.17775484280725	53.66163861543347	4.0134169577643695	0.09375992378532867	53.00793902826294	107.0	6.0	227.0	73.0	46.0	24.0	4.0	0.0	22.0	3787328.0	105519.0	8687299.0	1159654.0	571957.0	245074.0	26836.0	0.0	169263.0
7	284.6044343541687,1931.1384890348759	20702	114.33069268669693	21.366389720799923	1002.4995652593952	125.52927253405468	38.87131678098734	19.36310501400831	57.8412713747464	0.0882523427688146	35.89324702927254	50.0	17.0	204.0	91.0	30.0	16.0	53.0	0.0	19.0	1208667.0	268620.0	10161995.0	1349409.0	375966.0	107604.0	518114.0	0.0	160944.0
8	311.9630630231631,2741.5257540192215	22579	244.39718322334912	1.8126134904114444	485.958634129058	87.88542450949998	10.41277293059923	18.56973293768546	6.213605562690996	0.0719252402675052	23.729527436998982	113.0	3.0	282.0	69.0	14.0	10.0	8.0	0.0	21.0	2982296.0	29107.0	6930043.0	1058695.0	149201.0	127757.0	72939.0	0.0	150324.0
9	323.73689488558665,2300.2011122253625	10969	43.00856960525116	34.8343513538153	285.13282888139304	141.0061992889051	21.60488649831343	15.686753578266023	24.499498586926794	0.1526119062813383	8.737988877746377	17.0	19.0	130.0	57.0	13.0	3.0	13.0	0.0	2.0	270805.0	276216.0	1999503.0	764808.0	107529.0	50217.0	116024.0	0.0	14358.0
10	361.00690573259004,2602.767534736667	12019	209.15159331059155	14.138447458191198	846.8329311922789	126.13395457192779	28.219818620517515	16.2763125052001	16.884100174723354	0.09493302271403611	43.80031616607039	60.0	11.0	244.0	54.0	18.0	9.0	9.0	0.0	15.0	1305362.0	125355.0	6479931.0	738903.0	178163.0	63306.0	76681.0	0.0	144933.0
11	368.30868448698493,2040.74296719972	17134	118.64293218162717	20.826018442862146	618.7803198319132	105.48756857709817	10.109081358701996	14.186354616551885	29.471168437025796	0.08696159682502626	35.62769931131084	46.0	14.0	261.0	62.0	15.0	11.0	24.0	0.0	17.0	1070849.0	233429.0	5941994.0	886135.0	90371.0	74116.0	204537.0	0.0	156472.0
12	395.91491395793497,2350.6940726577436	14644	161.4252253482655	15.28803605572248	701.6274924883911	79.5624829281617	29.0299098606938	16.707456978967496	19.642788855503962	0.12981425839934443	17.81227806610216	38.0	11.0	303.0	54.0	21.0	11.0	14.0	0.0	7.0	1133133.0	152001.0	6325366.0	643266.0	204871.0	83098.0	103947.0	0.0	46024.0
13	399.04457865976417,1883.8306010928961	17385	242.7164222030486	41.64653436870866	654.9130859936727	145.19758412424503	111.12585562266321	24.52476272648835	69.37020419902214	0.5544434857635893	36.89283865401208	108.0	30.0	308.0	91.0	74.0	14.0	43.0	0.0	25.0	2267458.0	434948.0	6452474.0	1240128.0	964981.0	105951.0	477187.0	0.0	169323.0
14	368.02820432466314,1796.23326021101	9573	82.15585500887914	35.586336571607646	613.5200041784185	168.39851666144364	57.93356314634911	66.53483756398204	46.617988091507364	0.07040635119607229	29.035203175598035	22.0	17.0	111.0	46.0	23.0	29.0	20.0	0.0	7.0	459452.0	194626.0	2787932.0	788270.0	273582.0	262422.0	171528.0	0.0	35489.0
15	380.8293285055958,1751.1402238314681	6076	229.33936800526664	41.723008558262016	670.3941737985517	163.383969716919	66.70852534562212	21.882488479262673	26.230743910467414	0.1336405529953917	50.23815009874918	39.0	10.0	54.0	24.0	14.0	6.0	7.0	0.0	8.0	813860.0	160941.0	1905489.0	517371.0	230232.0	37641.0	60030.0	0.0	66929.0
16	401.9535403576607,2207.5468825519574	16552	43.88653939101015	37.82515708071532	193.2109714838086	81.96773803769938	28.16813678105365	18.273803769937167	26.688496858385694	0.08089656839052682	7.850410826486225	20.0	28.0	132.0	64.0	27.0	12.0	16.0	0.0	3.0	396131.0	403763.0	1938922.0	719085.0	242726.0	92143.0	157542.0	0.0	24011.0
17	390.5441209532374,2464.720829586331	17792	471.6214590827338	26.17867580935252	799.1067895683453	86.26332059352518	34.910071942446045	17.253653327338128	82.20986960431655	0.12292041366906475	50.9966839028777	185.0	28.0	368.0	52.0	30.0	16.0	61.0	0.0	24.0	4643312.0	337326.0	9116002.0	750115.0	324481.0	126348.0	689905.0	0.0	197075.0
18	396.87024608501116,1644.62324327425	17433	339.2494693971204	13.982676533012103	1115.029656398784	100.73699305914072	10.448345092640395	42.053748637641256	36.11862559513566	0.16635117306258246	80.47283886881202	84.0	12.0	126.0	60.0	5.0	28.0	27.0	0.0	70.0	2878080.0	154863.0	8444946.0	887190.0	86843.0	273541.0	271410.0	0.0	737110.0
19	431.52199299338264,2674.249980537174	12845	64.03215258855586	80.30868042039704	396.3072790969249	104.05574153367068	43.641650447645	23.08065395095368	39.177111716621255	0.40319190346438305	15.23550019462826	23.0	31.0	157.0	52.0	26.0	18.0	23.0	0.0	4.0	467230.0	580921.0	2922990.0	680376.0	291370.0	121068.0	230952.0	0.0	28871.0
20	418.745833063104,1543.8686685258447	15419	327.0223749918931	27.030157597768987	2554.9710746481614	208.60289253518386	8.233737596471885	81.94143589078409	75.74706530903431	1.9390362539723718	110.37505674816785	107.0	21.0	190.0	82.0	6.0	60.0	53.0	2.0	105.0	2613842.0	272598.0	18613818.0	1686823.0	66771.0	599716.0	563814.0	13017.0	780353.0
21	465.87172913053314,1734.47470024885	13261	247.05565191162054	31.825578764799033	528.073674685167	132.44936279315286	29.904381268380966	29.497549204434055	25.406304200286556	0.2345976924817133	64.02088831913129	91.0	23.0	131.0	56.0	20.0	14.0	18.0	0.0	43.0	1817774.0	277602.0	3317316.0	934291.0	214640.0	125740.0	139121.0	0.0	361696.0
22	444.3415129034303,1440.9727981738633	15771	76.79620823029612	35.51531291611185	1801.9601166698371	336.97045209561855	23.378669710227634	131.16257688161815	103.44353560332256	2.6266565214634454	108.38520068480122	28.0	21.0	138.0	117.0	13.0	115.0	72.0	0.0	86.0	561931.0	318497.0	12194355.0	2830541.0	137052.0	1118804.0	720777.0	0.0	701461.0
23	489.5517051326214,2166.7189803651395	14515	1.7792628315535652	26.8830864622804	160.19662418188082	37.33537719600413	9.653255253186359	13.434447123665175	41.869789872545645	0.1355838787461247	18.403651395108508	1.0	13.0	116.0	23.0	8.0	4.0	33.0	0.0	7.0	15912.0	238752.0	1436559.0	268460.0	74859.0	34395.0	264856.0	0.0	56472.0
24	485.2377075871052,2035.3197004233148	15355	11.585411917942038	29.072028655161184	564.6100293064148	59.865841745359816	6.732009117551287	7.620449365027678	45.08323021816998	0.08622598502116574	34.91331813741452	6.0	22.0	266.0	36.0	6.0	6.0	28.0	0.0	13.0	104164.0	291374.0	5480932.0	470005.0	45653.0	32369.0	245014.0	0.0	85933.0
25	487.1908642168769,2536.3936378594376	12763	239.06910600955888	42.203557157408135	339.51821672020685	34.344354775522994	19.509519705398418	11.432813601817754	31.732116273603385	0.37444174567108046	54.39214918122698	70.0	21.0	181.0	19.0	16.0	9.0	21.0	0.0	28.0	1680708.0	340764.0	2946503.0	233423.0	129266.0	52362.0	169695.0	0.0	237990.0
26	476.1118941309376,2797.8162892032924	18589	43.40163537575986	16.814352574102966	669.573780192587	58.727365646349995	30.08564204637151	8.497767496906773	15.293291731669267	0.148152132981871	38.84609177470547	24.0	16.0	267.0	43.0	32.0	9.0	14.0	0.0	30.0	426309.0	196099.0	7533778.0	579183.0	330217.0	51268.0	105613.0	0.0	200405.0
27	507.8275924913432,2429.1989247311826	10974	454.7071259340259	84.05039183524694	581.4984508839074	62.17495899398578	20.437761982868597	30.57782030253326	67.22106797885912	0.14935301622015673	44.03380718060871	108.0	31.0	200.0	32.0	9.0	13.0	28.0	0.0	13.0	2803646.0	545183.0	3898760.0	375513.0	82697.0	104857.0	282896.0	0.0	99055.0
28	536.9869876382563,2617.8968770331817	12296	108.4126545217957	37.42395901106051	464.6581001951854	80.5681522446324	15.127927781392323	15.00113858165257	44.81481782693559	0.1341899804814574	16.544242029928434	41.0	22.0	143.0	42.0	10.0	8.0	30.0	0.0	7.0	806876.0	308253.0	3209584.0	522832.0	101324.0	70786.0	263613.0	0.0	51164.0
29	558.4483636826691,1455.039220679995	15706	374.2214440341271	68.37259645995161	2716.959696931109	328.0721380364192	71.91843881319241	115.11562460206291	143.0003183496753	3.9933783267541068	223.23557875970965	174.0	57.0	440.0	150.0	53.0	89.0	92.0	0.0	223.0	3286416.0	693839.0	24388732.0	2688087.0	535682.0	801518.0	1005355.0	0.0	1677723.0
30	552.5717082721488,2721.42447381302	10215	73.91639745472345	25.504160548213413	719.2559960841899	79.18942731277534	19.430053842388645	10.712481644640235	24.479490944689182	0.31130690161527164	24.565736661771904	24.0	9.0	241.0	26.0	8.0	4.0	9.0	0.0	3.0	443642.0	146400.0	4695092.0	366380.0	84871.0	24649.0	82819.0	0.0	24038.0
31	558.8561495440117,1948.80420214642	19847	27.25288456693707	30.75961102433617	466.325238071245	50.309366654910065	11.18506575301053	7.790144606237718	33.54693404544768	0.1378042021464201	56.8392200332544	23.0	29.0	241.0	43.0	14.0	5.0	31.0	0.0	43.0	332869.0	401222.0	5296323.0	520176.0	120194.0	34510.0	292040.0	0.0	300695.0
32	548.3394735079376,1587.3031013463728	14929	101.41442829392457	60.85297072811307	290.04052515238794	84.45488646258958	23.58362917810972	16.011052314287628	23.239332842119364	0.14167057405050573	57.61276709759528	59.0	38.0	146.0	56.0	21.0	9.0	12.0	0.0	32.0	962635.0	589624.0	2703926.0	653601.0	184957.0	54687.0	121654.0	0.0	232908.0
33	535.1567063364425,2312.1371502090706	15545	75.80868446445803	14.380443872627854	49.55027339980701	27.366806046960438	35.816275329688004	16.762624638147315	30.04895464779672	0.08234158893534899	49.44174975876488	43.0	15.0	43.0	21.0	31.0	8.0	22.0	0.0	45.0	715141.0	171445.0	470181.0	238692.0	281478.0	66378.0	188597.0	0.0	293963.0
34	558.198763762797,1860.7503380336102	10354	54.59146223681669	31.234402163415105	157.52810508016225	72.367490824802	24.52491790612324	7.596387869422445	13.47092910952289	0.10990921383040371	42.57523662352714	14.0	16.0	57.0	33.0	19.0	2.0	10.0	0.0	18.0	277932.0	222243.0	1056388.0	366200.0	163711.0	15620.0	66599.0	0.0	114371.0
35	592.013198539736,2432.667883553309	10683	125.03997004586726	31.337545633249086	242.48581859028363	33.469062997285405	22.66198633342694	29.479921370401573	14.39314799213704	0.168304783300571	51.71178507909763	38.0	11.0	141.0	15.0	15.0	18.0	8.0	0.0	12.0	738725.0	211292.0	1784138.0	169296.0	140020.0	131398.0	75079.0	0.0	85602.0
36	590.6238532110092,2116.7145769622834	16677	68.58020027582899	22.83504227379025	30.297835342087904	91.79438747976255	14.716975475205373	12.379084967320262	36.53846615098639	0.27594891167476165	25.379744558373808	35.0	18.0	26.0	66.0	13.0	6.0	17.0	0.0	11.0	635150.0	257709.0	296166.0	782940.0	127216.0	52084.0	176253.0	0.0	79323.0
37	585.3689575797436,1805.439986846432	9123	79.51046804779129	36.853885783185355	318.2843362928861	50.1152033322372	25.706456209580182	19.88424860243341	5.606160254302313	0.03595308560780445	1.677189520990902	17.0	14.0	126.0	23.0	13.0	6.0	2.0	0.0	0.0	381285.0	209989.0	1911790.0	246743.0	121309.0	41576.0	17684.0	0.0	0.0
38	585.8952454056982,1334.1170361674267	22147	94.43238361854878	49.17203232943514	2317.5824716665916	369.9436040998781	156.56310109721406	146.4118390752698	256.9953944100781	1.3271323429809907	174.7199620716124	56.0	47.0	457.0	241.0	137.0	139.0	204.0	0.0	232.0	1088981.0	690577.0	28642006.0	4252445.0	1773180.0	1316985.0	2817634.0	0.0	1915352.0
39	597.0833852759887,1722.1040930812383	14439	271.7722833991274	53.46776092527183	431.6963086086294	49.97326684673454	5.021954428977076	9.881917030265253	14.066278828173695	0.14620126047510215	27.800678717362697	108.0	31.0	347.0	32.0	5.0	6.0	9.0	0.0	8.0	2192073.0	453684.0	4455435.0	381431.0	41247.0	41104.0	72566.0	0.0	50780.0
40	623.8163934426229,2260.405131860299	14030	82.0831789023521	11.902138275124733	368.46379187455454	54.28503207412687	95.22109764789737	29.783962936564503	57.869208838203846	0.315751960085531	182.03613684960797	34.0	10.0	239.0	28.0	50.0	13.0	34.0	0.0	142.0	629119.0	115146.0	3487771.0	375669.0	614743.0	122935.0	314327.0	0.0	1118438.0
41	642.7701086209267,1612.4262340162245	14546	49.024474082221914	58.3732985013062	202.57142857142858	85.60965213804482	36.831637563591364	19.562903891104085	15.411590815344425	0.24309088409184657	49.50082496906366	26.0	28.0	159.0	51.0	23.0	8.0	13.0	0.0	27.0	430708.0	488952.0	1908910.0	663816.0	280221.0	58299.0	90914.0	0.0	197703.0
42	597.7505949008498,2883.2237960339944	17650	12.040736543909349	17.552917847025494	95.21359773371105	63.3328611898017	11.039603399433428	10.75070821529745	37.959773371104816	0.3703116147308782	14.1057223796034	6.0	12.0	68.0	55.0	19.0	6.0	31.0	0.0	1.0	110485.0	161742.0	861358.0	616016.0	122328.0	49276.0	290888.0	0.0	6060.0
43	639.9389951227065,2722.9740651854145	12917	103.06317256328869	7.769451110939072	65.38267399550979	44.44422079430208	10.479832778508941	9.87303553456685	21.231168227916697	0.20933653325075482	19.67631803050244	41.0	7.0	53.0	18.0	11.0	6.0	11.0	0.0	4.0	740693.0	76196.0	522398.0	297058.0	81701.0	36725.0	95207.0	0.0	28218.0
44	650.0015971251747,2567.7740566979437	20036	77.5060890397285	42.52410660810541	530.3718307047315	46.86843681373528	9.264124575763626	15.845178678378918	32.649131563186266	0.31837692154122577	73.5548013575564	40.0	28.0	393.0	38.0	13.0	13.0	29.0	0.0	57.0	836839.0	500750.0	7091260.0	464308.0	110099.0	88283.0	272761.0	0.0	389959.0
45	675.6101258581235,2849.970680778032	6992	1.5274599542334095	9.551201372997712	111.61913615560641	76.7695938215103	10.514731121281464	12.190646453089245	20.077517162471395	0.7016590389016019	23.88086384439359	0.0	3.0	40.0	26.0	6.0	4.0	7.0	0.0	1.0	0.0	40300.0	463775.0	296403.0	45003.0	27844.0	58837.0	0.0	4199.0
46	685.5497763670465,2425.1969412783146	13862	47.662674938681285	69.37325061318712	32.69153080363584	58.49083826287693	68.64363006781129	17.617082672053094	11.336315106045303	0.15618236906651276	8.008728899148752	27.0	47.0	26.0	33.0	47.0	10.0	7.0	0.0	1.0	407532.0	670674.0	290624.0	410454.0	482028.0	60380.0	51562.0	0.0	10961.0
