 0.00, 6.00,299.00,76.00, 4.00, 2.00, 2.00, 0.00, 9.00
 5.00, 4.00,148.00,40.00, 1.00,17.00,13.00, 0.00,47.00
 9.00, 4.00,102.00,35.00, 5.00, 4.00, 4.00, 0.00,19.00
 0.00, 7.00,179.00,44.00, 2.00, 4.00, 1.00, 0.00, 4.00
 0.00, 5.00,140.00,38.00,10.00, 0.00, 0.00, 0.00, 1.00
18.00, 8.00,281.00,88.00,14.00,18.00, 3.00, 0.00, 9.00
16.00, 9.00,182.00,55.00,17.00, 7.00,16.00, 0.00, 9.00
 4.00, 3.00,498.00,85.00,16.00,16.00, 1.00, 0.00,140.00
75.00, 2.00,159.00,31.00, 5.00, 7.00, 0.00, 0.00, 0.00
 0.00, 7.00,80.00,59.00,12.00, 5.00, 2.00, 0.00, 4.00
42.00, 4.00,195.00,51.00, 5.00,15.00,19.00, 0.00,74.00
 0.00, 2.00,140.00,82.00,28.00, 5.00, 2.00, 0.00, 0.00
 0.00, 4.00,11.00,14.00,20.00, 0.00, 1.00, 0.00, 0.00
 0.00, 1.00,226.00,46.00,13.00, 5.00, 6.00, 0.00, 7.00
11.00,11.00,82.00,44.00,12.00, 2.00, 2.00, 0.00, 0.00
13.00, 8.00,18.00,37.00, 6.00,10.00, 2.00, 0.00, 0.00
 1.00, 0.00,52.00,20.00,18.00, 6.00, 1.00, 0.00,13.00
89.00,14.00,114.00,65.00,47.00, 6.00,10.00, 0.00,13.00
20.00, 7.00,19.00,31.00,11.00, 6.00, 4.00, 2.00, 1.00
 0.00, 0.00,30.00,16.00,32.00, 9.00, 0.00, 0.00,10.00
 1.00, 5.00,161.00,36.00,15.00, 4.00, 6.00, 0.00, 8.00
29.00,10.00,130.00,67.00,54.00, 3.00,12.00, 0.00, 4.00
 0.00, 5.00,80.00,39.00, 7.00, 4.00, 5.00, 0.00, 0.00
87.00,17.00,65.00,64.00,43.00, 6.00, 7.00, 0.00, 9.00
