1827.58,76.39
2181.67,80.61
2075.10,111.19
1986.62,115.12
1882.18,176.86
2353.51,167.79
2258.99,172.80
1734.85,192.26
2143.26,205.82
1957.16,237.63
2451.57,210.56
1531.12,220.35
1389.52,224.46
1643.89,239.56
2047.56,273.04
2215.05,269.12
1227.53,264.07
2504.76,314.05
2144.64,313.07
1103.16,288.73
1456.01,329.60
2289.73,338.04
1595.22,332.09
2405.61,362.32
1927.72,346.08
992.55,330.58
1692.30,368.17
1356.41,364.21
1795.82,353.74
1528.24,375.44
2079.06,392.16
899.92,363.68
1090.53,408.91
889.25,421.31
872.56,399.21
873.65,406.18
1254.17,406.22
883.26,435.38
854.36,398.29
801.52,425.76
2216.99,440.27
1586.46,450.99
1835.63,439.21
1172.30,468.45
1475.02,468.58
968.92,478.67
1915.07,483.26
1371.74,491.45
2143.95,522.71
1750.65,513.49
1066.21,544.80
2039.88,525.62
696.05,545.33
1227.13,555.96
1507.91,556.88
831.67,571.21
1582.09,557.92
1931.06,577.23
930.20,597.48
1350.19,607.86
1427.72,609.88
1776.63,607.09
1691.93,627.45
2058.28,649.08
1620.51,635.41
1881.27,652.05
1537.46,660.91
1274.40,675.09
1096.32,646.98
581.46,660.46
1794.11,699.15
1452.86,725.36
807.11,683.86
1160.60,720.30
705.83,712.62
1026.74,742.17
1979.00,765.64
788.11,787.65
635.68,769.04
1579.54,760.42
905.06,767.67
1729.24,770.26
1853.43,796.71
1658.36,803.07
1219.67,813.85
525.18,815.43
601.38,860.60
1124.60,861.09
1012.64,859.31
1454.96,860.73
1346.86,868.08
1607.08,876.71
1522.59,914.96
1796.34,908.78
771.44,897.41
633.90,917.44
1698.23,938.07
900.73,928.84
1271.64,946.86
1049.16,948.57
665.82,976.87
741.23,997.94
1602.79,991.48
468.44,984.26
978.02,1019.42
1106.94,1024.70
1211.23,1028.57
1462.62,1016.02
1790.66,1026.94
619.45,1056.00
1311.74,1063.73
1441.61,1104.25
1889.43,1080.44
839.41,1080.68
1670.23,1079.88
949.17,1115.86
324.46,1117.57
1777.39,1135.20
1332.64,1154.24
757.82,1153.32
503.49,1138.84
605.27,1153.92
1194.47,1148.85
685.69,1180.91
1086.18,1160.94
1627.38,1196.79
1779.51,1230.64
1279.51,1238.69
622.31,1257.11
1004.39,1220.83
1418.28,1250.94
1176.16,1250.24
495.02,1249.70
913.01,1273.90
1903.50,1279.53
342.25,1287.50
1002.53,1289.90
837.80,1296.50
428.04,1293.46
988.31,1344.94
1107.74,1322.71
1196.95,1340.29
466.72,1367.18
1524.27,1334.90
201.82,1335.61
1637.27,1332.41
1033.73,1387.66
676.26,1360.57
1694.90,1383.87
774.89,1375.19
1288.99,1382.14
1834.98,1392.29
2054.23,1409.93
1960.96,1440.07
1389.55,1447.15
603.12,1449.05
1746.40,1470.31
137.13,1480.07
1072.60,1463.41
1543.84,1479.64
829.79,1480.32
268.03,1488.19
1176.02,1482.71
432.38,1493.82
2137.14,1500.36
1002.18,1519.34
578.42,1537.48
1867.57,1532.99
1433.32,1554.01
1273.31,1543.82
1739.32,1567.22
769.46,1582.38
2217.63,1576.72
1994.51,1607.15
475.30,1633.63
2316.01,1595.93
1090.88,1623.90
1618.69,1610.78
331.22,1604.29
611.18,1643.30
1199.11,1630.43
1377.77,1631.39
986.32,1629.62
2103.42,1660.09
2416.47,1631.05
1872.54,1664.05
1504.86,1641.48
1748.56,1683.61
1303.09,1686.90
910.70,1672.47
165.08,1651.57
272.75,1688.06
723.83,1686.83
2221.00,1716.68
2521.02,1673.11
368.74,1733.71
2328.96,1761.97
2581.91,1714.61
1441.69,1744.73
1602.91,1757.11
101.73,1760.50
1169.11,1747.48
814.87,1751.06
2608.54,1766.51
2471.96,1794.90
1057.17,1783.98
669.25,1805.23
2665.35,1813.65
1292.72,1810.86
346.75,1834.54
870.87,1834.29
969.58,1811.52
240.20,1835.53
1489.45,1858.55
525.39,1844.04
980.22,1879.55
733.43,1905.34
1168.00,1879.06
412.95,1910.03
2674.08,1929.92
1375.74,1910.69
174.37,1915.45
937.36,1933.96
1266.61,1937.01
1193.25,1987.03
1129.78,2003.40
1029.39,1986.74
885.55,1981.75
408.23,1998.93
834.24,2022.66
1295.63,2024.12
1492.85,2002.01
238.77,2010.69
2805.37,2020.52
1424.86,2036.15
96.55,2020.12
589.57,2024.45
2940.14,2012.29
747.92,2051.96
351.87,2079.88
1359.93,2090.65
475.56,2102.43
238.66,2105.06
2897.56,2120.44
3049.13,2096.30
84.83,2143.71
927.92,2112.84
1057.68,2131.62
1463.04,2146.12
694.68,2138.30
180.16,2182.55
1267.80,2158.17
595.74,2162.16
2950.02,2201.86
1164.70,2178.64
362.84,2183.31
900.92,2204.01
689.88,2212.90
284.20,2212.35
1393.12,2220.94
770.72,2214.32
445.49,2227.61
533.18,2250.37
3063.82,2251.59
655.74,2275.44
1090.24,2268.64
180.91,2294.94
1010.92,2273.09
3159.59,2286.59
1527.82,2270.61
1291.01,2288.23
1423.80,2304.73
822.04,2281.89
418.07,2332.37
314.00,2318.69
940.39,2329.70
1195.84,2318.96
3250.22,2326.53
859.27,2362.76
640.80,2352.11
1535.21,2376.96
761.79,2391.69
1378.05,2391.57
1026.10,2384.93
1117.78,2384.27
3355.64,2397.83
1254.27,2401.90
540.31,2403.47
266.05,2434.79
656.61,2459.65
957.61,2451.81
1204.93,2467.32
1076.09,2488.21
3159.62,2461.10
1551.71,2481.48
434.74,2486.26
1315.26,2501.16
1397.20,2517.35
1456.07,2521.35
3391.82,2517.48
842.98,2523.92
947.30,2550.43
1185.07,2550.39
1506.46,2584.85
3495.00,2551.44
559.85,2553.19
3265.63,2552.76
731.39,2560.57
3151.99,2596.03
3569.87,2595.84
1126.84,2609.09
3369.10,2622.68
627.05,2607.34
1286.63,2626.45
1035.17,2629.07
449.24,2623.86
1390.23,2652.21
3753.54,2641.73
3633.30,2670.13
311.97,2657.04
570.94,2673.84
722.35,2676.37
954.68,2661.81
845.00,2663.73
3257.65,2678.50
1120.17,2701.63
1607.58,2698.15
3429.73,2721.64
1228.43,2714.46
3871.59,2702.51
1485.62,2719.24
437.85,2731.22
3133.37,2737.57
659.95,2743.75
580.57,2756.78
857.82,2762.35
954.05,2773.23
3319.49,2771.01
3777.72,2803.01
1357.22,2779.19
1082.27,2801.70
774.65,2798.26
3208.76,2817.55
432.37,2831.38
3600.28,2825.72
1199.96,2827.26
609.02,2847.32
3296.41,2874.69
1497.83,2853.28
1359.58,2860.68
1635.17,2844.15
320.73,2888.51
775.70,2899.88
3423.43,2887.64
995.57,2912.06
1300.69,2915.36
1642.73,2931.46
1398.53,2945.09
1213.68,2929.85
606.52,2949.84
3842.12,2935.11
3149.92,2945.42
884.34,2964.92
1103.17,2951.88
1490.97,2964.59
3491.80,2974.94
1564.07,2995.82
3317.17,2983.31
3680.09,2969.54
463.41,2989.28
728.06,3027.98
1204.25,3023.85
3841.85,3049.42
1311.60,3043.94
1678.15,3031.93
1088.48,3055.06
1440.54,3040.56
3266.92,3049.61
3582.56,3064.10
3714.46,3081.85
3128.09,3056.05
604.35,3077.36
1512.02,3074.66
3213.79,3075.49
3374.50,3094.32
1163.35,3114.80
441.91,3109.16
862.07,3104.11
1538.29,3110.40
3120.41,3133.71
3476.32,3114.00
3251.18,3152.17
1407.26,3129.17
1665.84,3140.62
1550.11,3161.61
3807.12,3175.22
1253.23,3176.40
501.89,3184.07
979.88,3156.08
1477.53,3213.38
3508.88,3210.87
717.94,3185.37
607.90,3205.02
1341.52,3206.70
1059.36,3202.61
3384.64,3221.02
3687.47,3213.85
3110.38,3224.53
1153.29,3249.03
1598.45,3240.39
875.71,3252.15
3216.20,3245.60
995.22,3286.49
771.29,3290.68
1727.67,3267.04
3592.21,3285.56
505.75,3302.61
1365.90,3284.91
3284.96,3306.75
1537.86,3321.98
1332.06,3353.90
1450.06,3329.85
3395.04,3339.26
3115.46,3351.50
640.94,3326.24
1634.07,3357.19
3708.18,3354.39
621.09,3416.96
3221.02,3408.06
978.17,3374.76
3810.27,3402.19
1755.66,3392.13
1508.98,3411.19
3523.27,3407.64
834.55,3412.02
1067.78,3423.90
1441.11,3441.02
1202.31,3416.40
717.13,3449.79
3395.16,3448.19
1314.43,3469.51
910.33,3472.93
1601.00,3467.09
974.52,3504.96
1762.05,3495.01
3620.74,3488.68
3304.48,3496.32
1147.11,3505.48
1430.12,3514.83
3737.15,3537.76
3100.94,3513.37
3212.72,3555.71
748.50,3563.33
1688.40,3574.80
