Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
1	192.20274725274726,2651.947210481826	23660	0.0	2.2564243448858834	73.97028740490279	68.56149619611158	6.392434488588335	12.091715976331361	0.5975063398140321	0.0	0.12781065088757396	0.0	5.0	55.0	94.0	15.0	11.0	1.0	0.0	0.0	0.0	45048.0	945568.0	969206.0	82794.0	117063.0	7881.0	0.0	0.0
2	241.9964639864709,2235.574102544392	26018	0.0	5.938311937889154	72.34775924360058	12.533438388807749	1.2969867015143361	2.3006764547620877	0.0	0.0	6.003151664232455	0.0	8.0	64.0	22.0	3.0	0.0	0.0	0.0	6.0	0.0	100704.0	1092005.0	166186.0	12096.0	1658.0	0.0	0.0	35151.0
3	254.3729855556882,2508.797361824042	16754	0.46944013369941506	20.02214396562015	351.5383788945923	91.82881699892563	36.36271935060284	28.588874298674945	1.8794317774859735	0.018980541960128924	7.342903187298556	0.0	16.0	190.0	113.0	25.0	22.0	1.0	0.0	1.0	472.0	239101.0	3583296.0	952613.0	327589.0	174937.0	5256.0	0.0	20069.0
4	337.70024229837315,2572.6136206299757	11556	25.66986846659744	23.483212184146762	183.93267566632053	75.38231221876082	59.17410868812738	25.679993077189337	3.7217895465559017	0.060834198684665976	28.89312911041883	13.0	12.0	106.0	70.0	42.0	12.0	2.0	0.0	13.0	188762.0	186177.0	1357711.0	553263.0	398890.0	80616.0	12486.0	0.0	104519.0
5	312.41593480496874,2682.4188622517604	12639	50.439670860036394	25.572513648231663	296.5506764775694	87.7780678851175	96.029590948651	34.908853548540236	3.237756151594272	0.025160218371706622	21.39275259118601	21.0	18.0	155.0	73.0	77.0	15.0	0.0	0.0	5.0	341338.0	240556.0	2577757.0	614877.0	814143.0	177754.0	0.0	0.0	35266.0
6	353.463651147383,2301.562609167018	16603	0.2565801361199783	34.382099620550505	8.767090284888273	40.13690296934289	48.17936517496838	10.496235620068662	2.319881949045353	0.03144010118653255	1.8119616936698186	0.0	20.0	11.0	44.0	48.0	5.0	2.0	0.0	0.0	0.0	337390.0	88128.0	355090.0	406205.0	39226.0	14215.0	0.0	0.0
7	345.1271974229176,3118.0861942015645	21730	8.436861481822366	4.531155085135757	1057.521859180856	77.13041877588587	12.97712839392545	22.996962724344225	4.778923147722043	0.0	84.96861481822366	9.0	8.0	312.0	121.0	22.0	23.0	3.0	0.0	70.0	126954.0	76093.0	13078903.0	1091353.0	168185.0	180328.0	22224.0	0.0	649164.0
8	344.51806562275215,2071.8400376251866	18073	8.695623305483318	1.2665855143031042	9.760416090300447	22.141481768383777	13.656393515188402	8.409007912355447	0.2772644275991811	0.01753997676091407	0.5087699883804571	8.0	0.0	5.0	28.0	20.0	4.0	0.0	0.0	0.0	110983.0	7507.0	80005.0	212423.0	128959.0	21542.0	0.0	0.0	0.0
9	403.65403882279276,2697.734136923398	19164	44.50354831976623	15.4875808808182	193.8093821749113	25.857441035274473	31.257461907743686	39.601909830932996	5.722761427676894	0.11208515967438948	31.508557712377375	23.0	18.0	167.0	34.0	41.0	21.0	6.0	0.0	12.0	508400.0	221885.0	2456209.0	290513.0	323017.0	300820.0	46784.0	0.0	97219.0
10	350.3807603105778,2437.732277906625	9917	51.208833316527176	23.656347685792074	221.21649692447312	58.02551174750428	56.082887970152264	35.4135323182414	3.3541393566602804	0.2551174750428557	49.88454169607744	19.0	13.0	109.0	37.0	34.0	9.0	1.0	0.0	16.0	307114.0	155813.0	1544520.0	270793.0	284947.0	47679.0	5719.0	0.0	130066.0
11	422.2480511043742,2120.2773928107404	9236	1.3185361628410568	15.413598960588999	22.8216760502382	41.548289302728456	24.72672152446947	8.237765266349069	0.04677349501948896	0.0898657427457774	6.279558250324816	1.0	6.0	10.0	28.0	14.0	0.0	0.0	0.0	0.0	9987.0	99325.0	110588.0	210461.0	73604.0	0.0	0.0	0.0	0.0
12	426.80945645584967,2488.558496665993	9898	259.0481915538493	31.149626187108506	543.6222469185694	28.001717518690644	13.388664376641746	23.735300060618307	1.0273792685390988	0.015558698727015558	131.5295009092746	87.0	18.0	208.0	20.0	7.0	13.0	0.0	0.0	62.0	1548862.0	235254.0	3578850.0	131115.0	47908.0	74186.0	0.0	0.0	458035.0
