Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
18	422.4307674045937,2048.475458484183	16849	43.49534096979049	6.274081547866342	35.14238233723069	14.75980770372129	0.4088669950738916	0.9500267078164876	0.055374206184343286	0.009436761825627634	0.036025876906641344	5.0	5.0	23.0	16.0	1.0	2.0	0.0	0.0	0.0	190637.0	74425.0	345668.0	164974.0	6260.0	8254.0	0.0	0.0	0.0
19	433.360479684983,1287.4915577829486	16761	28.99337748344371	26.785573653123322	1.4311198615834377	43.007099815046836	8.100411669948095	2.439949883658493	0.5596921424735994	0.11538691008889684	0.04194260485651214	12.0	21.0	1.0	31.0	10.0	2.0	0.0	0.0	0.0	209931.0	324754.0	8919.0	380390.0	83845.0	13470.0	0.0	0.0	0.0
20	442.25424460431657,1907.2443884892086	13900	0.32661870503597124	4.122661870503597	0.7415107913669065	9.302446043165467	0.02575539568345324	0.31424460431654677	0.0	0.23158273381294964	0.20618705035971224	0.0	4.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	51739.0	9955.0	89155.0	0.0	0.0	0.0	0.0	0.0
21	459.59510095994705,1668.69347898047	15105	1.047666335650447	6.193512082092022	7.160940086064217	35.857332009268454	11.328831512744124	10.79364448857994	0.12340284673949023	0.02257530619000331	0.43700761337305527	0.0	4.0	4.0	17.0	8.0	4.0	0.0	0.0	1.0	0.0	61971.0	37976.0	261427.0	71189.0	56447.0	0.0	0.0	5296.0
22	453.2690925097205,1800.495634949747	13631	0.5238793925610741	10.05670897219573	0.0	7.918641332257355	0.34773677646540974	1.2383537524759738	0.0	0.0	0.021054948279656666	0.0	9.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	109687.0	0.0	66956.0	3496.0	0.0	0.0	0.0	0.0
23	465.578289730574,1551.647696212417	20488	1.0996192893401016	7.377977352596642	2.7337465833658725	42.176151893791484	37.67698164779383	0.7382370167903163	0.1649746192893401	0.01576532604451386	0.021085513471300273	0.0	6.0	6.0	37.0	28.0	0.0	0.0	0.0	0.0	0.0	101839.0	44945.0	463092.0	345346.0	0.0	0.0	0.0	0.0
24	492.6464640311872,1169.1390022537614	16417	2.6359261740878357	5.662423098008162	2.8612413961137846	38.721812755070964	13.610708412011938	1.240604251690321	0.3584698787841871	0.12572333556679052	0.09429250167509289	1.0	3.0	6.0	36.0	16.0	0.0	0.0	0.0	0.0	11404.0	61374.0	43426.0	405520.0	138041.0	0.0	0.0	0.0	0.0
25	486.47018976073645,2181.060836336793	23029	6.973034000607929	22.58152763906379	2.1555430109861478	24.975378870120284	2.0322636675496115	1.8864040991792956	0.0	0.006730643970645708	0.011767771071257978	1.0	26.0	5.0	29.0	3.0	2.0	0.0	0.0	0.0	54963.0	396467.0	35154.0	349141.0	32850.0	11356.0	0.0	0.0	0.0
26	489.1641467665207,2539.419386745796	21231	0.196505110451698	11.135697800386227	0.9448919033488766	53.560501153972965	0.38759361311290097	2.6741557156987423	0.9981159625076539	0.08544110027789553	0.006311525599359428	0.0	10.0	2.0	34.0	0.0	4.0	1.0	0.0	0.0	0.0	149056.0	18440.0	603025.0	0.0	29436.0	5373.0	0.0	0.0
27	499.34515401953416,965.0453418482344	26620	0.7027798647633359	4.753568745304283	1.0808414725770097	27.574718256949662	4.738129226145755	1.4849737039819684	0.36649135987978965	0.06882043576258452	0.00507137490608565	1.0	7.0	3.0	31.0	9.0	3.0	1.0	0.0	0.0	3650.0	98543.0	19099.0	427002.0	83658.0	18237.0	7398.0	0.0	0.0
28	500.0714829621169,2372.7232057871693	21012	37.39149057681325	11.29154768703598	2.942175899486008	28.2941652389111	4.493527508090615	2.9153816866552447	2.5463068722634685	0.02303445650104702	0.26480106605749093	4.0	11.0	2.0	21.0	5.0	2.0	5.0	0.0	0.0	264064.0	163889.0	33814.0	307329.0	48128.0	10969.0	38231.0	0.0	0.0
29	526.3158364976547,1452.2502792048247	17908	4.517813267813268	20.609169086441813	1.6982354255081529	51.18382845655573	9.355874469510834	2.457505025686844	0.035905740451194997	0.09677239222693768	0.13653115925843198	1.0	18.0	2.0	42.0	6.0	2.0	0.0	0.0	0.0	5022.0	245454.0	14541.0	524052.0	74098.0	12115.0	0.0	0.0	0.0
30	523.9323364798263,2037.664104920224	11971	9.738033581154456	9.445994486676135	4.26647732019046	36.68039428619163	4.955225127391196	2.3032328126305237	0.662016539971598	0.06900008353521009	0.13783309665023807	3.0	6.0	5.0	18.0	3.0	0.0	1.0	0.0	0.0	37515.0	79310.0	36618.0	224942.0	31989.0	0.0	5468.0	0.0	0.0
31	548.1497777374581,1890.6284133176086	11023	5.021137621337204	11.55529347727479	0.0	26.959085548398804	9.81565816928241	1.0665880431824368	0.026762224439807674	0.09008436904653905	0.026217908010523452	2.0	5.0	0.0	12.0	2.0	1.0	0.0	0.0	0.0	16263.0	90212.0	0.0	168698.0	46969.0	5211.0	0.0	0.0	0.0
32	580.4811906715106,1685.8391538731983	17066	2.8656978788233913	5.911344193132544	2.17051447322161	22.030411344193134	1.028301886792453	4.120883628266729	0.1682292277042072	0.057775694363061056	0.386968240946912	2.0	5.0	3.0	23.0	2.0	6.0	0.0	0.0	0.0	11290.0	69102.0	23564.0	246919.0	14941.0	32433.0	0.0	0.0	0.0
33	586.4209619031202,1786.752887433201	11602	7.224788829512153	13.492156524737114	0.6729012239269092	7.991725564557835	0.184450956731598	2.403723495948974	0.07171177383209791	0.0	0.23832097914152733	2.0	5.0	1.0	7.0	0.0	1.0	0.0	0.0	0.0	33361.0	107066.0	4361.0	62962.0	0.0	5604.0	0.0	0.0	0.0
34	563.1304488214402,2687.8189953411134	21679	0.09262419853314267	14.899118963051802	0.10821532358503622	16.240463120992665	3.115964758522072	1.4230361179021171	0.15056045020526776	0.0	0.12846533511693345	0.0	14.0	0.0	21.0	1.0	2.0	0.0	0.0	0.0	0.0	225719.0	0.0	214493.0	27583.0	13384.0	0.0	0.0	0.0
35	577.1899439149704,802.2053574930384	25497	2.4205985017845237	14.26669804290701	143.92018668863003	44.44954308350002	5.3651409969800365	4.78197434992352	0.8283327450288269	0.025532415578303328	2.8893203121935915	3.0	16.0	137.0	45.0	10.0	5.0	2.0	0.0	1.0	25145.0	265386.0	2219084.0	609789.0	87870.0	36895.0	17467.0	0.0	6694.0
36	612.4214719570876,1999.6674292024927	12677	0.9529857221740159	6.329573242880808	0.30709158318214086	22.589098367121558	6.884594146880176	2.567642186637217	0.8434960952906839	0.054192632326260155	0.5391654176855722	0.0	5.0	0.0	13.0	6.0	1.0	1.0	0.0	0.0	0.0	63983.0	0.0	168513.0	50859.0	6554.0	6791.0	0.0	0.0
37	601.3382117820686,1202.1675685647522	16262	1.3508178575820933	8.970483335383102	12.131841101955478	15.818902963965073	5.511622186692904	2.1452465871356536	1.6323945394170458	0.028901734104046242	0.1198499569548641	0.0	8.0	14.0	17.0	5.0	1.0	1.0	0.0	0.0	0.0	114315.0	119646.0	163888.0	46944.0	6833.0	10916.0	0.0	0.0
38	590.643810374672,1326.0755486068458	17909	1.1590820257970853	6.994192863923167	5.053548495170026	10.303646211402087	7.239376849628679	1.1565693226869171	0.7305823887430901	0.07314757942933721	0.022837679379083143	0.0	6.0	6.0	9.0	5.0	1.0	1.0	0.0	0.0	0.0	92112.0	65047.0	111233.0	70240.0	4580.0	5804.0	0.0	0.0
39	612.4248178532499,2335.013481727956	17431	29.005679536458036	17.7425276805691	1.119155527508462	11.367219321897768	7.1217945040445185	1.3172508748780907	1.014743847168837	0.07526820033274052	0.09689633411737708	1.0	13.0	1.0	11.0	6.0	0.0	2.0	0.0	0.0	122099.0	227851.0	9815.0	116113.0	69751.0	0.0	13787.0	0.0	0.0
40	604.0407886629698,2486.6967960566853	16230	0.7769562538508934	20.239001848428835	2.17818853974122	28.22347504621072	4.8608749229821315	2.7038817005545286	0.863154651879236	0.03900184842883549	0.018545902649414664	0.0	14.0	2.0	27.0	5.0	3.0	1.0	0.0	0.0	0.0	235573.0	15906.0	269018.0	53284.0	21288.0	6792.0	0.0	0.0
41	622.9002293081816,1061.826115173279	23113	1.7255656989572967	9.54969065028339	0.9095746982217799	21.867520443040714	4.552762514602172	1.962402111365898	0.11305326007009042	0.020551204949595465	0.12343702678146498	0.0	11.0	1.0	20.0	6.0	3.0	0.0	0.0	0.0	0.0	154686.0	8264.0	288686.0	61217.0	19212.0	0.0	0.0	0.0
42	641.981801242236,2106.9447826086957	16100	23.006211180124225	16.998944099378882	1.3239751552795032	48.76726708074534	3.1448447204968946	5.3409316770186335	0.06782608695652174	0.010062111801242236	0.8807453416149068	2.0	15.0	1.0	31.0	2.0	4.0	0.0	0.0	0.0	75448.0	212461.0	15445.0	402545.0	18314.0	26673.0	0.0	0.0	0.0
43	658.5697957654113,1901.340515895322	16011	68.26431828118169	7.4441946162013615	1.9720816938354881	13.191305977140717	0.6445568671538318	0.8004496908375491	0.026981450252951095	0.06595465617388045	0.3293360814440072	8.0	5.0	1.0	11.0	0.0	0.0	0.0	0.0	0.0	432248.0	84125.0	21163.0	109665.0	0.0	0.0	0.0	0.0	0.0
44	651.3806721590166,1488.2057451723988	22941	1.9645612658558913	21.74761344318033	0.9359661740987751	22.22409659561484	0.21917091669935923	1.1987271696961772	1.2601891809424175	0.013730874852883483	0.18076805719018352	0.0	25.0	1.0	25.0	0.0	2.0	3.0	0.0	0.0	1056.0	346772.0	9449.0	281499.0	0.0	13000.0	22402.0	0.0	0.0
45	640.6096307575181,2213.830224590788	15762	23.88630884405532	4.783466565156706	0.04618703210252506	23.343357441948992	2.459713234361122	0.7823880218246415	0.5695343230554498	0.13538891003679737	0.08736200989722116	1.0	4.0	0.0	12.0	2.0	0.0	0.0	0.0	0.0	92351.0	49519.0	0.0	167930.0	13750.0	0.0	0.0	0.0	0.0
46	622.972204924993,2932.9628644211716	17665	1.2768751769034814	5.19269742428531	25.01720917067648	43.670761392584204	1.4069063119162186	0.6149448061137843	0.0	0.4789131050099066	0.49521652986130765	0.0	6.0	21.0	35.0	2.0	0.0	0.0	1.0	0.0	0.0	70697.0	262612.0	443401.0	11989.0	0.0	0.0	7359.0	0.0
47	660.4946603830689,2802.7158977906524	23129	6.14458039690432	9.227376886160231	0.0	28.749621687059534	2.896969172899823	1.115353020018159	0.0	0.05196938907864586	0.49344978165938863	3.0	12.0	0.0	31.0	3.0	2.0	0.0	0.0	1.0	65818.0	160952.0	0.0	389207.0	31407.0	13255.0	0.0	0.0	4794.0
48	676.6659902814118,2632.6807817589574	18727	3.0112671543760348	13.019383777433651	0.8640465637849095	28.006514657980457	5.942062263042666	2.8023709083141988	0.8967800501949057	0.06098147060394083	0.20307577294814974	2.0	13.0	1.0	18.0	6.0	1.0	0.0	0.0	0.0	24583.0	185667.0	14304.0	272282.0	67470.0	6661.0	0.0	0.0	0.0
49	686.1010760187307,934.1674803228057	20074	0.8236524858025306	10.90694430606755	1.089568596194082	15.573179236823751	10.068496562717943	5.072232738866195	0.06755006476038657	0.007671615024409684	0.2783202152037461	0.0	8.0	3.0	13.0	12.0	4.0	0.0	0.0	0.0	0.0	155430.0	15644.0	166786.0	125674.0	30680.0	0.0	0.0	0.0
50	689.2960109831439,777.4286477004042	13111	1.3631301960186104	8.547708031423996	34.442681717641676	29.3706048356342	0.0	5.028907024635802	0.18541682556631836	0.011822134085882084	0.3565708183967661	0.0	5.0	19.0	16.0	0.0	4.0	0.0	0.0	0.0	0.0	74128.0	218061.0	211923.0	0.0	21005.0	0.0	0.0	0.0
51	708.6109290585422,2523.195553981047	11291	1.4492073332742892	10.616597289876893	0.13577185368877867	17.697192454167034	13.867062261978568	1.0572137100345407	1.532548047117173	0.046851474625808166	0.07935523868567886	0.0	7.0	0.0	9.0	8.0	1.0	1.0	0.0	0.0	0.0	92297.0	0.0	114526.0	83069.0	6233.0	5078.0	0.0	0.0
52	717.7177019190531,2994.5561666766307	16727	3.0433430979852933	13.73133257607461	7.22759610211036	12.463203204400072	6.383332336940276	0.016141567525557482	0.0	0.07383272553356848	0.7988880253482393	1.0	12.0	4.0	10.0	9.0	0.0	0.0	0.0	1.0	30176.0	174688.0	63510.0	128883.0	72082.0	0.0	0.0	0.0	5173.0
53	721.6720852400792,1248.8187282289462	14641	2.039478177720101	7.602759374359675	2.1400177583498396	51.64558431801107	6.296359538282904	3.2349566286455844	0.8207772693122054	0.03312615258520593	0.10006147121098286	1.0	4.0	2.0	21.0	4.0	2.0	1.0	0.0	0.0	4533.0	73493.0	21231.0	390584.0	53564.0	12070.0	6499.0	0.0	0.0
54	701.8738528769119,635.7081330420004	20595	10.279970866715223	5.504297159504734	741.9525613012867	106.8557902403496	1.339402767662054	6.410148094197621	1.3926681233309055	0.3353241077931537	19.979703811604757	1.0	5.0	179.0	66.0	2.0	3.0	2.0	0.0	15.0	11562.0	88851.0	7783633.0	1054061.0	17199.0	18544.0	16963.0	0.0	132104.0
55	719.8254815669865,1365.7568717985716	13861	22.435322126830677	4.232522905995238	4.575066734001876	17.587764230574994	2.5860327537695693	2.2459418512372844	1.6585383449967535	0.1758891854844528	0.8769208570810186	11.0	4.0	4.0	13.0	3.0	2.0	0.0	0.0	0.0	144283.0	47556.0	38763.0	145611.0	26377.0	14723.0	0.0	0.0	0.0
56	707.0867357441845,1660.3111919302821	14573	9.691141151444452	5.085157483016538	14.258285871131545	19.815480683455707	0.0	1.5400397996294517	0.0986070129691896	0.21718246071502093	0.349825018870514	4.0	6.0	8.0	17.0	0.0	0.0	0.0	0.0	0.0	56953.0	56161.0	91770.0	177622.0	0.0	0.0	0.0	0.0	0.0
57	727.7355703017404,1774.1538750469513	15974	13.327657443345437	5.826217603605859	0.6327156629522975	6.811756604482284	11.710279203706023	1.5284837861524978	1.2355077000125203	0.1266432953549518	0.09152372605483912	2.0	8.0	1.0	5.0	3.0	1.0	2.0	0.0	0.0	63563.0	72792.0	2642.0	57931.0	80340.0	5435.0	11104.0	0.0	0.0
58	741.0314999384767,2299.386920142734	16254	4.437676879537345	14.022271440876093	1.8724621631598375	13.374307862679956	1.7888519748984866	3.985418973791067	0.7145933308724006	0.12753783684016243	0.9286329518887658	3.0	10.0	2.0	11.0	2.0	3.0	1.0	0.0	0.0	13690.0	159872.0	20497.0	132561.0	16660.0	19707.0	6827.0	0.0	0.0
59	753.6907645520995,2425.9640399082323	18743	1.5876327162140533	12.172971242597237	0.9588112895480979	13.02582297391026	10.661687029824467	2.0907005281971935	0.007576161767059702	0.20487648722189616	0.19660673318038735	0.0	11.0	2.0	11.0	6.0	1.0	0.0	0.0	0.0	0.0	166670.0	16429.0	132713.0	109961.0	5075.0	0.0	0.0	0.0
60	757.1100465735196,1562.0568196939455	15030	7.289021956087824	17.134464404524284	3.287824351297405	40.02781104457751	3.4595475715236192	1.744510978043912	0.11397205588822355	0.16487025948103792	0.3157684630738523	4.0	15.0	2.0	23.0	3.0	0.0	0.0	0.0	0.0	44959.0	200534.0	24177.0	310015.0	15676.0	0.0	0.0	0.0	0.0
61	781.8300176056338,801.2288732394367	11360	2.4640845070422537	4.546214788732394	5.7362676056338024	18.282658450704226	4.759066901408451	3.5682218309859155	0.17570422535211266	0.07306338028169014	0.0738556338028169	1.0	2.0	8.0	11.0	2.0	3.0	0.0	0.0	0.0	11852.0	29718.0	55400.0	121946.0	25952.0	19785.0	0.0	0.0	0.0
62	778.1296691568837,1865.2204509071505	14992	82.3153681963714	17.895544290288154	3.0204775880469583	7.214180896478122	13.321571504802561	1.9741862326574173	1.2499332977588047	0.09004802561366061	2.283151013874066	11.0	12.0	2.0	5.0	5.0	1.0	0.0	0.0	1.0	467777.0	174624.0	28496.0	49623.0	65703.0	5669.0	0.0	0.0	2616.0
63	767.0421013412816,1139.8596444539066	18788	9.26080476900149	15.697519693421333	2.4708324462422824	50.87619757291888	1.0365126676602086	6.807483500106451	0.11778794975516287	0.16590376836278475	0.7105599318714073	3.0	16.0	3.0	34.0	2.0	6.0	0.0	0.0	1.0	46590.0	215473.0	36446.0	483484.0	15504.0	61968.0	0.0	0.0	3885.0
64	778.7827783558793,2042.1073534512661	23064	8.36576482830385	12.618669788414845	0.015955601803676726	10.868453000346861	4.75099722511273	5.270031217481789	0.42429760665972943	0.07960457856399583	3.293270898369754	3.0	14.0	0.0	15.0	7.0	7.0	1.0	0.0	3.0	46190.0	221290.0	0.0	150937.0	62131.0	45529.0	6430.0	0.0	16766.0
65	785.5245290975541,2895.7431824571267	14228	11.589471464717459	10.012510542592072	0.0	19.886350857464155	0.0	1.9847483834692157	0.0	0.09917064942367164	0.4955721113297723	1.0	8.0	0.0	12.0	0.0	2.0	0.0	0.0	0.0	60288.0	103422.0	0.0	164241.0	0.0	11105.0	0.0	0.0	0.0
66	803.0496400860054,2181.5520239319435	21394	10.467046835561373	19.52042628774423	4.173272880246798	32.82850331868748	7.48924932223988	2.216228849210059	0.015004206786949612	0.18570627278676263	1.7878844535851173	1.0	21.0	4.0	31.0	4.0	0.0	0.0	0.0	1.0	10911.0	307844.0	43090.0	379092.0	68600.0	0.0	0.0	0.0	4718.0
67	798.9312373008235,706.8630093038178	9351	12.965565180194632	17.702812533418886	185.43824189926212	66.92770826649556	1.8450433108758422	7.1040530424553525	1.8365950165757674	0.5505293551491819	6.880012832852102	3.0	7.0	57.0	18.0	1.0	6.0	1.0	0.0	3.0	17075.0	119696.0	1016342.0	299987.0	7005.0	32164.0	6766.0	0.0	22250.0
68	797.0198632130384,1038.2789580908034	13744	1.0911670547147847	12.175858556461002	2.203870779976717	11.44033760186263	1.3128637951105937	3.318466239813737	0.38329452852153667	0.011132130384167637	0.38329452852153667	0.0	12.0	2.0	9.0	2.0	3.0	0.0	0.0	0.0	0.0	127266.0	20828.0	99354.0	12426.0	22847.0	0.0	0.0	0.0
69	845.7696764048663,969.004965654225	12083	2.1100720019862615	16.441529421501283	1.074484813374162	13.490358354713234	1.3946039890755606	2.64354878755276	0.0	0.03964247289580402	1.8624513779690475	0.0	11.0	2.0	10.0	1.0	1.0	0.0	0.0	1.0	0.0	150464.0	11795.0	109053.0	9801.0	6793.0	0.0	0.0	4650.0
70	797.1499817762119,2698.1647430445873	16462	1.907605394241283	27.174401652290122	1.3275422184424737	8.832462641234358	28.98961244077269	0.2537966225246021	0.0	0.0	0.07222694690803061	1.0	20.0	3.0	5.0	24.0	0.0	0.0	0.0	0.0	12953.0	317257.0	20658.0	76379.0	245125.0	0.0	0.0	0.0	0.0
71	827.0651629072681,1421.7795708784156	16359	4.660309309860016	23.989852680481693	0.15606088391710984	22.63481875420258	0.5629317195427593	1.3703771624182408	0.5713674429977382	0.06999205330399169	0.268537196650162	3.0	18.0	0.0	11.0	1.0	2.0	1.0	0.0	0.0	29696.0	268628.0	0.0	178813.0	6410.0	12618.0	6590.0	0.0	0.0
72	837.7927899686521,1680.321065830721	15950	1.8242006269592477	5.445141065830721	0.0	18.087586206896553	0.3652037617554859	2.6008150470219435	0.04802507836990596	0.019686520376175548	0.3185579937304075	0.0	6.0	0.0	17.0	0.0	1.0	0.0	0.0	0.0	0.0	59880.0	0.0	182219.0	0.0	8615.0	0.0	0.0	0.0
73	828.5019697964543,2559.140731013351	18276	3.7239001969796455	16.034745020792297	0.6435215583278617	10.342142700809806	11.159936528780914	1.9995075508864084	0.3937951411687459	0.10210111621799081	0.08026920551543007	2.0	17.0	1.0	9.0	9.0	1.0	0.0	0.0	0.0	24715.0	230125.0	7119.0	118066.0	115527.0	7907.0	0.0	0.0	0.0
74	836.1137914616728,885.4681796540232	12602	10.357641644183463	16.004443739089034	5.493810506268846	22.80312648785907	2.431360101571179	2.630138073321695	0.024361212505951437	0.0645135692747183	1.236946516425964	3.0	11.0	5.0	18.0	2.0	2.0	0.0	0.0	0.0	52769.0	153017.0	46455.0	175210.0	16069.0	12646.0	0.0	0.0	0.0
75	847.7023001247055,1311.7736594152695	14434	2.826520714978523	21.70098378827768	0.34314812248856863	31.596577525287515	7.035887487875849	1.924068172370791	0.1813080227241236	0.08958015796037135	0.18601912151863656	0.0	15.0	0.0	19.0	5.0	1.0	0.0	0.0	0.0	0.0	231213.0	3315.0	243609.0	53045.0	9588.0	0.0	0.0	0.0
76	861.2917396230301,1942.338088371614	19418	9.219744566896694	11.79611700484087	2.4972705736945104	4.162735606138634	3.443609022556391	1.4589041095890412	0.56978061592337	0.02446183953033268	2.2598104851169016	3.0	12.0	5.0	4.0	3.0	0.0	1.0	0.0	0.0	60860.0	168865.0	35167.0	46838.0	22719.0	0.0	7604.0	0.0	1177.0
77	855.2569694244604,655.5162619904077	13344	18.415242805755394	26.700239808153476	153.84322541966426	54.587529976019184	12.551408872901678	10.367356115107913	1.2141037170263789	0.18367805755395683	2.3744754196642686	7.0	15.0	84.0	27.0	9.0	5.0	1.0	0.0	1.0	52299.0	244798.0	1224335.0	376492.0	100459.0	32652.0	8199.0	0.0	4555.0
78	822.3801523531254,2803.3396639883126	9583	0.6760930814984869	2.0882813315245747	0.0	20.49107795053741	7.660022957320255	1.3038714390065742	0.0	0.01669623291244913	0.12292601481790671	0.0	1.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	18307.0	0.0	88159.0	45020.0	0.0	0.0	0.0	0.0
