1658.00,99.00
1843.14,152.05
2016.57,199.26
2201.50,173.27
2387.80,210.05
2581.12,264.36
2742.94,366.47
2783.77,540.32
2982.27,587.11
3083.87,745.80
3194.93,903.90
3272.77,1082.15
3393.29,1229.88
3452.21,1417.21
3476.89,1610.30
3493.25,1803.01
3515.44,1996.03
3560.06,2184.64
3562.32,2380.25
3540.79,2573.02
3502.30,2764.44
3439.26,2948.55
3383.32,3137.00
3388.17,3325.04
3304.49,3485.33
3253.46,3637.22
3279.36,3832.45
3291.75,4026.93
3257.54,4219.19
3240.27,4415.50
3332.80,4564.47
3372.95,4745.82
3387.19,4940.33
3479.04,5112.33
3535.80,5294.64
3601.93,5478.81
3696.76,5602.42
3487.42,5702.96
3294.52,5697.62
3098.26,5702.30
2937.11,5591.00
2935.66,5430.75
2820.09,5273.87
2809.54,5078.51
2756.42,4888.11
2629.85,4744.64
2578.32,4553.52
2533.14,4366.81
2489.87,4177.68
2350.39,4044.47
2135.76,3990.74
1852.13,4015.78
1634.37,4104.43
1537.51,4250.50
1555.99,4441.71
1624.66,4624.46
1657.62,4816.21
1704.67,5006.79
1689.30,5190.36
1713.57,5345.00
1791.74,5507.60
1787.33,5661.27
1594.93,5730.95
1405.57,5654.57
1247.42,5660.76
1056.00,5629.47
936.17,5470.55
908.53,5290.70
833.91,5125.98
740.89,4955.85
697.98,4764.37
657.68,4575.61
584.09,4398.35
532.25,4211.61
450.01,4034.88
397.64,3847.30
322.89,3671.60
322.56,3497.74
250.29,3309.48
177.26,3134.95
166.14,2939.32
110.82,2753.29
29.80,2579.72
49.04,2393.02
 0.61,2201.26
33.44,2010.86
10.85,1811.19
94.03,1647.91
214.43,1506.19
294.07,1332.86
381.86,1159.34
456.76,980.81
565.43,817.87
602.43,631.06
771.98,528.54
928.37,413.06
1077.61,283.89
1253.75,334.92
1407.88,237.41
1562.00,126.00
