Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
1	120.435295298309,1903.3622359375784	19929	6.085252646896483	2.848712930904712	864.1131015103617	81.92533493903358	37.548196096141304	31.31873149681369	3.028400822921371	0.007827788649706457	14.486476993326308	4.0	3.0	230.0	104.0	50.0	24.0	0.0	0.0	4.0	77933.0	39704.0	8371686.0	872504.0	335009.0	236046.0	0.0	0.0	29638.0
2	175.17580458662556,2073.5340624397763	20756	87.62637309693582	15.970948159568318	1183.5512622856043	125.53488148005395	19.660291000192714	34.27630564656003	9.441655424937368	0.16833686644825593	51.18134515320871	37.0	15.0	365.0	140.0	24.0	30.0	7.0	0.0	18.0	1046715.0	231372.0	13616088.0	1442764.0	157335.0	202675.0	44344.0	0.0	137070.0
3	209.20948854830377,1963.5080936800414	11614	14.026778026519718	5.230497675219563	1089.379111417255	215.06733252970554	24.65489925951438	40.911055622524536	13.007146547270535	0.05691406922679525	38.13414844153608	8.0	5.0	292.0	144.0	19.0	15.0	5.0	0.0	8.0	109099.0	44003.0	8065697.0	1421516.0	103518.0	100370.0	47889.0	0.0	52801.0
4	196.60679666366096,1789.6654643823265	17744	102.42521415689811	3.8376916140667268	1042.0728697024347	83.74430793507665	10.38221370604148	21.31768485121731	7.911463029756537	0.045761947700631196	27.075293056807936	59.0	3.0	375.0	88.0	12.0	15.0	2.0	0.0	5.0	1151102.0	48338.0	10977901.0	789445.0	98000.0	113740.0	16039.0	0.0	37246.0
5	190.78012817172927,1579.2542072630647	19193	45.88870942531131	10.951336424738185	369.6583650289168	67.35299327879956	21.227530870629916	15.094826238732871	2.8218621372375345	0.05762517584536029	12.761371333298598	34.0	6.0	215.0	78.0	26.0	10.0	1.0	0.0	2.0	581815.0	121253.0	4314955.0	694831.0	200594.0	59355.0	7492.0	0.0	14705.0
6	212.5540408457225,2223.536241576213	19439	39.05843922012449	14.687278152168322	463.8183034106693	61.820515458614125	20.01790215546067	18.693039765420032	3.271207366634086	0.05746180359071969	9.366531200164617	19.0	13.0	285.0	69.0	26.0	20.0	3.0	0.0	0.0	396159.0	193310.0	5596846.0	610689.0	200329.0	144791.0	19129.0	0.0	0.0
7	221.15183246073298,1689.8150624244865	12415	128.4171566653242	14.324124043495772	1132.8330245670559	141.89391864679823	14.312283527990335	39.1684252919855	22.067498993153443	0.09391864679822795	46.06846556584777	48.0	8.0	308.0	120.0	13.0	20.0	10.0	0.0	8.0	982835.0	131043.0	8479900.0	1021290.0	80561.0	137159.0	70133.0	0.0	48911.0
8	297.73053049739303,2158.637507241579	12083	317.81949846892326	18.328229744268807	511.13200364147974	63.10767193577754	19.366465281800878	25.804353223537202	13.139865927335926	0.06753289745924025	28.529504262186542	77.0	17.0	234.0	48.0	16.0	6.0	4.0	0.0	4.0	1898290.0	176876.0	4115787.0	376399.0	103612.0	65631.0	34266.0	0.0	41370.0
9	289.9926659008571,1892.0592029689847	11317	133.10630025625164	5.134046125298224	816.5265529734029	165.21684191923654	14.4921799063356	25.990987010691878	5.336219846249006	0.0722806397455156	29.873199611204384	34.0	3.0	197.0	109.0	9.0	11.0	1.0	0.0	5.0	838858.0	41225.0	5175231.0	1004936.0	56029.0	75372.0	6714.0	0.0	40927.0
10	275.9144974467555,2418.597957404409	16058	0.03873458712168389	6.226366919915307	408.1462822269274	35.61346369410886	1.5738572674056546	11.53985552372649	2.451176983435048	0.02982936853904596	0.5964005480134512	0.0	4.0	136.0	35.0	1.0	8.0	0.0	0.0	0.0	0.0	69114.0	3646517.0	303602.0	3911.0	43424.0	0.0	0.0	0.0
11	284.1515151515151,2527.4818608621426	18744	0.0	8.793053777208707	268.3787878787879	8.647567221510883	4.072769953051643	3.874839948783611	1.3133269312846778	0.01936619718309859	1.4307511737089202	0.0	6.0	107.0	7.0	3.0	2.0	1.0	0.0	0.0	0.0	109556.0	2579084.0	44684.0	26330.0	12979.0	5712.0	0.0	0.0
12	310.1704410011919,1612.2390941597139	8390	58.08724672228844	20.82979737783075	565.2009535160906	53.14684147794994	55.67914183551847	51.622050059594756	7.563528009535161	0.05637663885578069	19.297497020262217	17.0	6.0	185.0	26.0	28.0	15.0	0.0	0.0	0.0	323088.0	130403.0	3014923.0	216527.0	193448.0	120928.0	0.0	0.0	0.0
13	304.78843088134823,1410.9179685720792	21955	24.84705078569802	3.2394898656342517	449.3585971304942	16.41867456160328	1.947938966066955	5.017991345934867	0.11222956046458665	0.014529719881575951	3.4105670690047827	23.0	8.0	251.0	20.0	4.0	5.0	0.0	0.0	1.0	352188.0	57887.0	5736559.0	183696.0	19995.0	22697.0	0.0	0.0	4600.0
14	324.80498920604464,1527.4857279923242	12507	22.56168545614456	9.402814423922603	376.7436635484129	54.36739425921484	26.696889741744624	20.224434316782602	2.045814343967378	0.03773886623490845	1.1863756296473975	8.0	8.0	193.0	38.0	22.0	8.0	0.0	0.0	0.0	178433.0	85910.0	3005520.0	341989.0	153473.0	46668.0	0.0	0.0	0.0
15	323.5063133728716,1787.587239334226	10454	102.84905299406925	11.867706141189975	801.7479433709585	91.21121101970537	62.404342835278364	14.904916778266692	25.047732925196097	0.06074229959823991	110.10933613927683	35.0	8.0	218.0	66.0	38.0	6.0	8.0	0.0	50.0	674141.0	102586.0	5159214.0	533799.0	336763.0	37459.0	60210.0	0.0	352568.0
16	328.4249946039283,2320.0757068853873	18532	14.10641053313188	3.9484675156486078	483.75178070364774	63.590168357435786	13.1185516943665	17.89040578458882	5.011385711202244	0.22269587740125188	2.702946255126268	8.0	3.0	183.0	74.0	18.0	18.0	2.0	0.0	1.0	169933.0	46135.0	5057245.0	641042.0	137486.0	123103.0	15070.0	0.0	6250.0
17	336.4836109209826,2077.426724465739	13149	138.7253783557685	24.432428321545366	478.47532131721044	86.81580348315461	42.24861206175375	27.366339645600426	21.209141379572593	0.04920526275762415	26.704083960757472	52.0	15.0	180.0	57.0	40.0	17.0	11.0	0.0	4.0	1155873.0	214949.0	3775411.0	535127.0	272091.0	143150.0	85216.0	0.0	44677.0
18	348.61765795126286,1975.0011110288126	13501	450.52929412636104	9.786756536552847	829.7314273016814	80.74764832234649	12.692393156062513	21.016517295015184	20.25798089030442	0.08540108140137767	54.74535219613362	141.0	10.0	289.0	64.0	8.0	6.0	14.0	0.0	18.0	3442311.0	98174.0	6950938.0	553616.0	51737.0	31290.0	119130.0	0.0	142953.0
19	349.58313841147157,1677.6205634089292	9833	17.658090104749313	10.686565646293095	494.58273161802094	154.03681480728162	44.790806468015866	40.549272856707006	14.869724397437201	0.10474931353605207	40.40058985050341	9.0	5.0	182.0	87.0	33.0	16.0	4.0	0.0	11.0	124883.0	77807.0	3235540.0	840756.0	216385.0	119479.0	32723.0	0.0	111737.0
20	400.0997456395349,1856.7790697674418	11008	78.76880450581395	4.055686773255814	561.9611191860465	101.54460392441861	17.026980377906977	19.378815406976745	3.979560319767442	0.0	50.578125	29.0	1.0	207.0	63.0	9.0	7.0	0.0	0.0	22.0	514291.0	23188.0	3783743.0	629511.0	65501.0	60520.0	0.0	0.0	154332.0
21	380.76986566484516,2749.6417918943534	17568	7.636612021857924	15.111281876138433	413.06619990892534	46.240835610200364	2.7312158469945356	13.60763888888889	2.4064776867030964	0.13473360655737704	20.84619763205829	7.0	12.0	158.0	49.0	1.0	8.0	2.0	0.0	4.0	97952.0	187414.0	4377362.0	448931.0	1734.0	62280.0	16693.0	0.0	56950.0
22	405.90205039525694,1727.884263833992	8096	107.35251976284584	16.590291501976285	1090.8505434782608	77.62697628458498	14.333621541501977	23.315711462450594	1.4499752964426877	0.0	131.86215415019763	36.0	7.0	193.0	29.0	10.0	6.0	0.0	0.0	34.0	555190.0	98702.0	5262837.0	298162.0	50860.0	40223.0	2790.0	0.0	270454.0
23	409.88278145695364,2227.7281155930164	16610	85.67068031306442	12.921974714027694	730.6683925346177	61.3203491872366	10.39789283564118	9.202528597230584	4.489644792293799	0.03895243829018664	52.20246839253462	49.0	13.0	304.0	73.0	11.0	5.0	3.0	0.0	15.0	896449.0	173052.0	7408686.0	594628.0	62477.0	34137.0	23341.0	0.0	128935.0
24	413.8331777378815,2442.400502692998	13925	10.282657091561939	7.11411131059246	135.51138240574505	25.334147217235188	6.4364093357271095	22.577163375224416	12.722872531418313	0.058599640933572714	8.28294434470377	6.0	5.0	55.0	21.0	3.0	12.0	3.0	0.0	2.0	101483.0	74053.0	908146.0	170101.0	14197.0	84012.0	48494.0	0.0	17575.0
