Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
1	154.29544493561406,2041.2019604074571	26015	0.0	0.9071305016336729	2.141725927349606	5.52058427830098	0.0	0.05985008648856429	0.0	0.03286565443013646	0.1426484720353642	0.0	1.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	13490.0	36315.0	84007.0	0.0	0.0	0.0	0.0	0.0
2	232.3954907989128,2192.649333868021	22443	1.9126676469277726	2.9242525509067416	0.0	2.285924341665553	0.09285746112373569	0.07521276121730607	0.025665018045715814	0.26792318317515484	0.13750389876576216	2.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	14482.0	42093.0	0.0	34898.0	0.0	0.0	0.0	0.0	0.0
3	262.4390775640715,1956.622644251732	20641	0.9262632624388353	0.9571241703405843	0.13797781115256044	1.4820018409960758	0.0	0.01933045879560099	0.0361416598033041	0.0	0.296448815464367	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	16463.0	0.0	19746.0	0.0	0.0	0.0	0.0	0.0
4	255.57749028611798,1796.1495496291063	22648	2.0707347227128223	0.0	0.030996114447191806	1.131446485340869	0.0	0.01876545390321441	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	30199.0	0.0	0.0	15193.0	0.0	0.0	0.0	0.0	0.0
5	305.9455768979485,2788.747811315824	30612	3.008624068992552	2.2361818894551155	0.01149875865673592	0.5418463347706781	0.1251470011760094	0.32601594146086504	0.004704037632301058	0.0	0.0	4.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	37869.0	49425.0	0.0	7132.0	0.0	0.0	0.0	0.0	0.0
6	304.0703101323366,2336.911607233054	19798	1.8867562380038387	0.020456611778967574	0.03858975654106475	1.0616223860996061	0.02707344176179412	0.04929790887968482	0.03980200020204061	0.04101424386301647	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5779.0	0.0	0.0	14013.0	0.0	0.0	0.0	0.0	0.0
7	333.62712439076074,2458.5229497774953	23595	0.7065479974570884	0.684424666242848	0.147361729179911	0.5796143250688706	0.2300911210002119	0.047382920110192836	0.15787243059970332	0.0652256834075016	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4521.0	6700.0	0.0	7377.0	0.0	0.0	0.0	0.0	0.0
8	354.40293566520927,2194.024547158026	16010	11.867145534041224	6.964959400374766	1.1455340412242347	7.604122423485322	0.3871955028107433	0.5096189881324172	0.3740787008119925	0.37176764522173644	0.008369768894440974	6.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	66430.0	53767.0	0.0	57235.0	0.0	0.0	0.0	0.0	0.0
9	345.15861435054865,2050.9151490779573	17407	1.069225024415465	1.5785029011317286	0.2600677888205894	2.582122134773367	0.06468662032515654	0.053426782328948125	0.0353880622737979	0.03670936979376113	0.1491928534497616	1.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6315.0	10914.0	0.0	31373.0	0.0	0.0	0.0	0.0	0.0
10	351.2702470629562,1636.393115022833	25621	0.0	1.2238788493813668	0.0	0.0	0.0	0.029780258381796182	0.0	0.03383942859373171	0.010889504703173179	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
