Label	Centroid	Area (pixels)	0 pixel intensity	1 pixel intensity	2 pixel intensity	4 pixel intensity	5 pixel intensity	6 pixel intensity	8 pixel intensity	9 pixel intensity	10 pixel intensity	0 spot number	1 spot number	2 spot number	4 spot number	5 spot number	6 spot number	8 spot number	9 spot number	10 spot number	0 spot intensity	1 spot intensity	2 spot intensity	4 spot intensity	5 spot intensity	6 spot intensity	8 spot intensity	9 spot intensity	10 spot intensity
1	249.34363382899627,2287.3932388475837	17216	0.4944237918215613	2.1283689591078065	0.0	7.661245353159852	0.0	0.022885687732342008	0.0	0.0	0.12976301115241637	1.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	7028.0	33003.0	0.0	79829.0	0.0	0.0	0.0	0.0	0.0
2	274.4696854869269,2174.876942023494	21112	0.6524251610458507	0.0	0.0	1.9269609700644184	0.0	0.2233800682076544	0.0	0.007625994694960212	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	9672.0	0.0	0.0	28353.0	0.0	0.0	0.0	0.0	0.0
3	265.1413048399511,2032.1648028251914	22087	0.0	2.055371938244216	0.0	3.98329333997374	0.21039525512745053	0.15298591931905645	0.0	0.014488160456377054	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	34110.0	0.0	48956.0	0.0	0.0	0.0	0.0	0.0
4	303.5430455979352,1917.8007456266132	17435	0.0	0.8198451390880412	0.31706337826211645	0.32555205047318614	0.0	1.225523372526527	0.0	0.026899913966160025	0.10140521938629195	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	8188.0	5528.0	0.0	0.0	7392.0	0.0	0.0	0.0
5	317.7708517654629,2395.75878709885	12433	0.0	0.9835116222955039	0.0	0.013914582160379635	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	353.8641955583959,2300.081802204825	6259	0.0	0.46429142035468923	0.5881131171113596	3.806997922990893	0.12446077648186611	0.0	0.0	0.11183895190925068	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3681.0	16113.0	0.0	0.0	0.0	0.0	0.0
7	418.05568385937903,2339.9559917885554	7794	0.0	1.4381575570952014	0.4880677444187837	1.212342827816269	0.0	0.03348729792147806	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	11209.0	0.0	8432.0	0.0	0.0	0.0	0.0	0.0
8	382.6421070678496,1824.132570399897	23331	0.17834640606917834	1.8858600145728859	0.0	8.482619690540483	0.007543611504007544	0.4275856157044276	0.0	0.007114997214007115	0.03763233466203763	0.0	3.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	35985.0	0.0	110701.0	0.0	0.0	0.0	0.0	0.0
9	418.84864960699724,1996.2185450032505	16921	0.41480999940901836	0.027066958217599434	0.0	2.0202115714201287	0.0	0.024348442763430057	0.0	0.027657939838071036	0.007919153714319485	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7019.0	458.0	0.0	15535.0	0.0	0.0	0.0	0.0	0.0
10	418.5318614566906,2449.2072308860465	17121	1.8751825243852578	0.1662870159453303	0.04579171777349454	1.2991063606097775	0.046434203609602244	0.2784299982477659	0.0	0.0	0.11447929443373635	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	22141.0	0.0	0.0	7356.0	0.0	0.0	0.0	0.0	0.0
11	416.1315656989428,2106.386725960732	11918	0.0	0.7103540862560832	0.0	1.194327907367008	0.1188118811881188	0.03389830508474576	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7204.0	0.0	8476.0	0.0	0.0	0.0	0.0	0.0
12	409.40162874870737,2206.834410548087	7736	0.0	2.762926577042399	0.0	7.695320579110652	0.0	0.0577817993795243	0.0	0.040201654601861425	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	14206.0	0.0	30988.0	0.0	0.0	0.0	0.0	0.0
13	467.4223634847853,2259.6422467694874	9596	0.42632346811171323	6.420591913297208	0.19445602334305961	9.35817007086286	0.0	0.05606502709462276	0.0	0.0	0.11546477699041267	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	43841.0	0.0	47437.0	0.0	0.0	0.0	0.0	0.0
14	460.13964817320704,2153.005142083897	3695	0.0	2.5580514208389715	0.0	11.080378890392423	0.0	0.035182679296346414	0.0	0.0	0.07415426251691475	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	8591.0	0.0	29276.0	0.0	0.0	0.0	0.0	0.0
15	498.4832156120294,2489.779946115197	13733	0.0	1.1009975970290542	0.0	3.326949683244739	0.14876574674142576	0.6316900895652807	0.0	0.14133838199956308	0.11672613412946917	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	12455.0	0.0	27519.0	0.0	0.0	0.0	0.0	0.0
16	490.9357787681408,1692.2182036338704	17502	0.4581762084333219	6.031025025711347	0.06227859673180208	7.22928808136213	0.0513655582219175	0.4716032453433893	0.0	0.3104216660953034	1.2100331390698207	0.0	8.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	72270.0	0.0	58847.0	0.0	0.0	0.0	0.0	0.0
17	503.36336288790375,1797.822514249525	12632	0.15967384420519315	4.8906744775174165	0.13077897403419886	8.52359088030399	0.014012032932235591	0.14312856238125396	0.0	0.3088980367321089	0.1695693476884104	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	51623.0	0.0	60203.0	0.0	0.0	0.0	0.0	0.0
18	547.733372671331,2169.07637191267	11863	0.0	1.4241760094411196	0.0	8.344769451234932	0.0	0.294697799881986	0.0	0.0	0.011295625052684818	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	6342.0	0.0	55938.0	0.0	0.0	0.0	0.0	0.0
19	532.6681190994916,1991.2911220043572	11016	0.0	3.3418663761801017	0.03168119099491649	21.97076978939724	0.016249092229484386	0.08641975308641975	0.0	0.0	0.0504720406681191	0.0	2.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	26614.0	0.0	134472.0	0.0	0.0	0.0	0.0	0.0
20	542.2127541998232,1552.3276967285587	27144	0.0	1.803124078986148	0.013115237253168288	4.718980253463012	0.03411435307987032	0.17911877394636017	0.0	1.33403330386089	0.08764367816091954	0.0	3.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	34911.0	0.0	76825.0	0.0	0.0	0.0	19348.0	0.0
21	524.1934979423868,2611.768312757202	12150	0.0	4.647489711934156	0.1788477366255144	10.346090534979425	0.0	0.5331687242798354	0.0	0.0	0.04748971193415638	0.0	4.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	45453.0	0.0	80000.0	0.0	4723.0	0.0	0.0	0.0
22	544.3672284991047,2700.9783910600727	16197	1.0038896091868865	1.065073779094894	0.0	1.9759214669383218	0.0	0.757856393159227	0.0	0.009446193739581403	0.4161881829968513	1.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	11736.0	14587.0	0.0	19061.0	0.0	4969.0	0.0	0.0	0.0
23	559.1423656784377,2082.0977436001212	9883	0.0	7.138115956693312	0.44632196701406457	24.44601841546089	0.0	0.32601436810685014	0.0	0.0	0.05969847212384903	0.0	2.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	45309.0	0.0	151013.0	0.0	0.0	0.0	0.0	0.0
24	556.8617907171906,1898.9147246788457	15491	0.6734878316441805	3.55632302627332	0.4324446452779033	1.0985733651797818	1.3120521593183139	0.10625524498095669	0.0	0.05190110386676135	0.22942353624685302	0.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	47000.0	0.0	10522.0	10995.0	0.0	0.0	0.0	0.0
25	577.2112719030599,2298.3316624531426	22942	0.028942550780228404	9.542629238950397	0.048208525847790076	8.837067387324558	0.2592624880132508	0.7260047075233197	0.0	0.07248714148722867	0.1101473280446343	0.0	14.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	165594.0	0.0	134881.0	0.0	0.0	0.0	0.0	0.0
26	579.8377287405813,2418.3033728022965	11148	0.20900609974883388	11.537585217079297	2.3482238966630784	1.077502691065662	3.0653928955866525	8.920344456404736	0.0	8.699318263365626	3.306871187656979	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68739.0	5173.0	0.0	0.0	0.0	0.0	0.0	0.0
27	617.8842585312156,2558.5782355716306	12718	0.0	3.2161503381034753	0.0	20.7488598836295	0.0	0.01030036169208995	0.0	0.0	0.1736122031766001	0.0	3.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	34948.0	0.0	155007.0	0.0	0.0	0.0	0.0	0.0
28	620.4073845732293,1718.862720920674	14598	0.02000274010138375	11.321071379641047	0.0	7.814769146458419	0.0	0.2836004932182491	0.0	0.0670639813673106	0.193656665296616	0.0	10.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	123011.0	0.0	60971.0	0.0	0.0	0.0	0.0	0.0
29	648.2505253843601,2486.3823692069464	9041	0.0	1.8276739298750138	0.24311469970136046	2.3667735869925894	0.0	0.1925671938944807	0.0	0.13383475279283266	0.15042583784979538	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	13749.0	0.0	16715.0	0.0	0.0	0.0	0.0	0.0
30	625.5682504806372,1432.6474411791633	21846	0.0	6.4581616771949095	0.15178980133662914	24.704202142268606	0.6224480454087705	0.5526412157832098	0.0	0.09933168543440447	0.15165247642589033	0.0	10.0	0.0	16.0	1.0	1.0	0.0	0.0	0.0	0.0	111277.0	0.0	257775.0	9355.0	4679.0	0.0	0.0	0.0
31	640.9685223725286,2053.4989594172735	11532	0.0	0.38648976760319115	0.7777488727020465	4.1066597294484914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6067.0	27724.0	0.0	0.0	0.0	0.0	0.0
32	642.4785981564297,1820.8184722095464	10957	0.14273980104043077	4.338322533540203	2.2436798393720907	2.821118919412248	0.0	0.2966140366888747	0.0	0.14420005475951447	0.33850506525508806	0.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	34717.0	9686.0	18752.0	0.0	0.0	0.0	0.0	0.0
33	679.3337927992502,2666.8993218283067	18137	0.1038760544742791	0.9359320725588576	0.0	1.6277774714671667	0.0	0.031041517340243702	0.0	0.016981860285604014	0.01626509345536748	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	12390.0	0.0	13027.0	0.0	0.0	0.0	0.0	0.0
34	697.3780874844763,1946.7059472885333	14494	0.0	4.640195943148889	0.22505864495653374	5.820822409272803	0.38822961225334623	0.37815647854284534	0.0	0.0	0.019732303021940113	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	45127.0	0.0	24827.0	0.0	0.0	0.0	0.0	0.0
35	693.0990251107829,1619.3558050221566	16925	0.0	4.468360413589365	0.5991728212703102	4.1428064992614475	0.13530280649926144	0.43994091580502215	0.05813884785819793	0.08395864106351551	0.08750369276218611	0.0	4.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	44264.0	7268.0	31528.0	0.0	0.0	0.0	0.0	0.0
36	703.6618543966649,2412.041534779588	12953	1.961090094958697	3.8936153786767544	0.0	3.0377518721531693	0.0	0.9817802825600247	0.0	0.026325947656913457	0.2780050953447078	1.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	17878.0	41359.0	0.0	20293.0	0.0	0.0	0.0	0.0	0.0
37	741.2837029893925,2056.8870459659274	15555	0.0	1.1078109932497588	0.17216329154612664	3.5428479588556736	0.10009643201542913	0.017036322725811636	0.0	0.030793956927033107	0.06505946640951463	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	11804.0	0.0	31681.0	0.0	0.0	0.0	0.0	0.0
38	732.3740471706574,1845.8818043224824	11151	0.0	1.639583893821182	0.03111828535557349	12.49986548291633	0.0	0.5937584073177293	0.0	0.1901174782530715	0.15765402206080173	0.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	12427.0	0.0	68818.0	0.0	0.0	0.0	0.0	0.0
39	718.5703326152068,1303.2954652934686	19031	0.0	4.405864116441595	0.3293048184541012	2.2795439020545425	0.0	0.16236666491513846	0.0	0.033576795754295626	0.07493037675371762	0.0	6.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	72202.0	5895.0	22179.0	0.0	0.0	0.0	0.0	0.0
40	727.2513671626606,2790.378799440417	15726	0.0	1.6688286913391834	0.20246725168510746	10.913582602060282	0.0	0.2121963627114333	0.0	0.019648988935520792	0.046801475263894186	0.0	2.0	0.0	11.0	0.0	1.0	0.0	0.0	0.0	0.0	16412.0	0.0	99285.0	0.0	2816.0	0.0	0.0	0.0
