1899.00,213.00
2044.76,296.20
2141.69,424.45
2168.69,589.73
2105.51,733.85
2012.35,880.67
1970.55,1045.23
2067.46,1176.20
2186.44,1295.41
2339.99,1367.19
2499.73,1408.12
2668.02,1397.09
2833.92,1370.59
2985.51,1314.35
3102.77,1192.16
3258.07,1227.97
3317.48,1390.15
3393.79,1538.31
3409.40,1704.10
3354.65,1867.32
3399.96,2024.94
3396.75,2196.31
3315.15,2343.40
3364.34,2498.12
3346.38,2661.19
3276.75,2813.42
3286.81,2955.48
3180.43,3091.38
3247.76,3242.91
3271.93,3413.99
3146.51,3509.29
3061.54,3572.72
3024.69,3734.16
2941.73,3883.00
2925.24,4052.57
2791.66,4144.76
2834.37,4298.86
2733.13,4447.31
2733.70,4607.51
2701.41,4773.86
2580.10,4890.98
2561.31,5055.78
2398.58,5129.51
2435.51,5252.78
2361.19,5408.11
2350.48,5567.62
2379.91,5726.09
2246.85,5834.60
2071.68,5822.27
1944.83,5714.78
1812.01,5637.32
1660.68,5613.01
1490.83,5641.84
1306.84,5708.93
1123.79,5762.99
942.95,5799.69
764.32,5819.02
595.45,5805.45
481.47,5674.28
507.71,5515.29
526.16,5350.64
494.21,5186.24
499.27,5022.49
618.46,4928.40
601.49,4755.53
632.00,4588.97
576.45,4437.11
564.68,4271.18
457.43,4142.27
425.57,3994.51
521.66,3831.92
379.27,3859.53
371.96,3716.74
308.69,3601.06
247.06,3455.63
313.11,3296.94
377.26,3143.25
409.43,2978.02
418.19,2810.33
389.95,2644.84
351.21,2486.05
381.28,2332.69
298.10,2191.15
315.33,2017.91
439.21,1897.67
350.27,1762.98
352.55,1596.23
417.03,1440.76
482.13,1286.22
498.35,1118.03
562.67,968.98
699.07,862.48
855.84,814.49
1013.94,753.96
1086.57,625.69
1196.72,507.22
1350.61,432.98
1465.57,301.41
1622.24,291.10
1788.00,264.00
